session_id	task	participant_id	source_file	sample_rate_hz	duration_s	pupil_left_mean	pupil_right_mean	pupil_mean	pupil_std	pupil_slope_per_s	pupil_missing_frac	gaze_valid_frac
ses-20260313_grp-08_run01	T1	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T1_run-01_acq-P4_tobii.tsv.gz	49.907670930760574	844.13776100002	3.2337841090817268	3.223959817098517	3.2278479790788106	0.3156758774974194	9.219401927302258e-05	0.13322731480382616	0.8667726851961738
ses-20260313_grp-08_run01	T2	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P1_tobii.tsv.gz	49.91016170466452	995.1647100000409	2.577450911660009	2.8509197860962563	2.7223566792861003	0.24172120289032897	-2.0631979023401156e-05	0.18101834142020173	0.8189816585797982
ses-20260313_grp-08_run01	T2	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P2_tobii.tsv.gz	49.91016170466452	995.1434639999643	2.729101074782783	2.84360953479431	2.7861946036766154	0.18293279473035812	2.5739532234400797e-05	0.1851493919626319	0.8148506080373681
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	49.91016170466452	995.1461509999936	2.7294513927089064	2.7280671979216105	2.7268042513316235	0.22482868629640737	-1.3359565666975372e-05	0.18353869694773295	0.816461303052267
ses-20260313_grp-08_run01	T2	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P4_tobii.tsv.gz	49.907670930760574	995.1528640000033	3.427400278157329	3.418820756751575	3.4195981351485507	0.32051681718903896	5.53911824071162e-05	0.1481638076830152	0.8518361923169848
ses-20260313_grp-08_run01	T3	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T3_run-01_acq-P1_tobii.tsv.gz	49.91016170466452	955.1321109999553	2.5097441722051386	2.7636317751166257	2.63745904720678	0.20616599499866184	-1.3429522280763254e-05	0.07927251368756687	0.9207274863124332
ses-20260313_grp-08_run01	T3	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T3_run-01_acq-P2_tobii.tsv.gz	49.91016170466452	955.1309510000283	2.667946215322432	2.756679242613596	2.7129408165118862	0.18694663568661063	-6.2708470095628e-06	0.07614692370623649	0.9238530762937635
ses-20260313_grp-08_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	49.91016170466452	955.1335299999919	2.5757859511806847	2.557405822069087	2.5650899169192525	0.14612063142325138	-7.687273220371035e-06	0.03801053051121227	0.9619894694887877
ses-20260313_grp-08_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	49.907670930760574	955.1199370000395	3.315525800791794	3.264353084844218	3.286265287964932	0.2441896994405114	-3.2041542696263213e-06	0.033312355779316134	0.9666876442206839
ses-20260313_grp-08_run01	T4	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T4_run-01_acq-P1_tobii.tsv.gz	49.91016170466452	474.380278000026	2.581252828817606	2.8642921701304984	2.731480015673981	0.25942051512736386	-6.534970270796967e-05	0.08383663470878912	0.9161633652912109
ses-20260313_grp-08_run01	T4	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T4_run-01_acq-P2_tobii.tsv.gz	49.91016170466452	474.37970200000564	2.6861615072202167	2.7878832810481637	2.737889253996448	0.2104273538275742	-8.051837392258128e-05	0.04886598808970731	0.9511340119102927
ses-20260313_grp-08_run01	T4	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T4_run-01_acq-P3_tobii.tsv.gz	49.91016170466452	474.3609469999792	2.6220438101260104	2.6114746566678715	2.6156869370368727	0.2035876215302308	-7.864182324902061e-05	0.04810778847778341	0.9518922115222166
ses-20260313_grp-08_run01	T4	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T4_run-01_acq-P4_tobii.tsv.gz	49.907670930760574	474.56451200001175	3.419055617611468	3.383392399927876	3.398569734976068	0.2841027113628198	9.061521725157052e-05	0.04736975428523178	0.9526302457147682
ses-20260317_grp-09_run01	T1	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T1_run-01_acq-P1_tobii.tsv.gz	49.91016155966782	85.03471099992748	2.9484974993419324	2.8119180084220954	2.8737796382302614	0.261965401008996	-0.0005284294649097667	0.036277974087161366	0.9637220259128386
ses-20260317_grp-09_run01	T1	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T1_run-01_acq-P2_tobii.tsv.gz	49.91016155966782	85.03474200004712	4.07938683127572	3.8200391574399135	3.959921598381386	0.34965492245070084	0.0009258107079629575	0.0685512367491166	0.9314487632508834
ses-20260317_grp-09_run01	T1	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T1_run-01_acq-P3_tobii.tsv.gz	49.91016155966782	84.99402600002941	3.2229475776397516	3.538990492442711	3.379888349514563	0.296899920268646	-0.0022453754117368096	0.028988922931887814	0.9710110770681122
ses-20260317_grp-09_run01	T1	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T1_run-01_acq-P4_tobii.tsv.gz	49.91016155966782	85.01415299996734	3.223793418141593	3.297562383612663	3.260493177643663	0.2641305242282282	7.683495209136013e-05	0.10202639019792649	0.8979736098020735
ses-20260317_grp-09_run01	T2	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T2_run-01_acq-P1_tobii.tsv.gz	49.91016155966782	704.0767500000075	2.907878088754412	2.853903765816127	2.8761125266967253	0.31582452229409985	-1.4351539954937857e-05	0.040664750576249964	0.95933524942375
ses-20260317_grp-09_run01	T2	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T2_run-01_acq-P2_tobii.tsv.gz	49.91016155966782	704.0957349999808	4.104292785313744	3.813994007116549	3.9589963332930957	0.33810216955130923	-6.084510640452556e-05	0.057082693073814805	0.9429173069261851
ses-20260317_grp-09_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	49.91016155966782	704.0782380000455	3.159863539110188	3.448345362436675	3.297980992366412	0.3626944554270005	-4.642815379341559e-05	0.06804018098517402	0.9319598190148259
ses-20260317_grp-09_run01	T2	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T2_run-01_acq-P4_tobii.tsv.gz	49.91016155966782	704.0777660000604	3.4477626780718396	3.573653729190833	3.5070438529004457	0.38713171464908436	-6.668597940487737e-05	0.07529666201872456	0.9247033379812755
ses-20260317_grp-09_run01	T3	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P1_tobii.tsv.gz	49.91016155966782	834.3730239999713	2.9127576055491837	2.7966571908055333	2.842044559559433	0.27291660483538127	6.839906711952528e-06	0.04507251945058112	0.9549274805494189
ses-20260317_grp-09_run01	T3	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P2_tobii.tsv.gz	49.91016155966782	834.3717789999209	3.9922474444560345	3.652678005411673	3.8207469025434406	0.3084582342822119	3.260522719294671e-06	0.046441264047641914	0.9535587359523581
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	49.91016155966782	834.394823999959	3.198078400041236	3.4662147774678167	3.32821834485194	0.3152568362510182	-5.344913253279089e-05	0.04800096049945972	0.9519990395005403
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	49.91016155966782	834.3942650000099	3.265784657278029	3.354198090628657	3.3073251020676935	0.3265425048071775	-1.1952841907020294e-05	0.08836595029415296	0.911634049705847
ses-20260317_grp-09_run01	T4	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T4_run-01_acq-P1_tobii.tsv.gz	49.91016155966782	456.92857900005765	2.9259177212097525	2.8297154776804336	2.867992395000459	0.2981999873341209	-0.0001909136287511835	0.04577742699289661	0.9542225730071034
ses-20260317_grp-09_run01	T4	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T4_run-01_acq-P2_tobii.tsv.gz	49.91016155966782	456.92789699998684	4.08399815677144	3.724569236670502	3.9029335189051264	0.3372494004708656	-0.00010428754414211717	0.05485398579321231	0.9451460142067877
ses-20260317_grp-09_run01	T4	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T4_run-01_acq-P3_tobii.tsv.gz	49.91016155966782	456.9295450000791	3.063193215480172	3.3538280026417584	3.2029044158489164	0.33904202088869123	-0.0002195537559687549	0.05270542839603613	0.9472945716039639
