session_id	task_id	participant_id	source_file	window_index	window_start_lsl	window_end_lsl	et_available	sample_rate_hz	duration_s	gaze_valid_frac	gaze_out_of_bounds_frac	gaze_x_mean	gaze_y_mean	gaze_x_std	gaze_y_std	gaze_dispersion	gaze_velocity_mean	gaze_velocity_p95	pupil_mean	pupil_std	pupil_slope_per_s	pupil_missing_frac	pupil_range	pupil_velocity_mean	pupil_left_mean	pupil_right_mean	pupil_left_std	pupil_right_std	pupil_left_missing_frac	pupil_right_missing_frac	pupil_lr_diff_mean	blink_count_est	blink_rate_per_min	blink_duration_mean_s	blink_detectable	qc_flag	qc_notes
ses-20260313_grp-08_run01	T2	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P2_tobii.tsv.gz	62	405855.616738	405885.616738	True	49.91016170466452	29.994357999996282	0.0												1.0							1.0	1.0		0			False	gaze_low_validity;pupil_low_coverage;pupil_left_low_coverage;pupil_right_low_coverage;blink_detection_unreliable	Fewer than 70 % of gaze samples are marked valid; gaze-position and velocity features may be unreliable. | Combined (mean) pupil diameter is missing for more than 30 % of samples; pupil features should be treated with caution. | Left-eye pupil diameter is missing for more than 30 % of samples. | Right-eye pupil diameter is missing for more than 30 % of samples. | Gaze validity is too low (< 70%) to distinguish blinks from tracking failures; blink_count_est, blink_rate_per_min, and blink_duration_mean_s are set to NaN. When gaze_valid is stuck at 1.0 (>= 99%), pupil-NaN transitions are used as a fallback instead of raising this flag.
ses-20260313_grp-08_run01	T2	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P2_tobii.tsv.gz	63	405870.616738	405900.616738	True	49.91016170466452	29.974321999994572	0.2237808951235805	0.0	0.5101877611940298	0.5238567164179105	0.06887844538221902	0.22267272740395622	0.20938927824639472	0.619117853568949	2.9671227905183155	2.9089835820895527	0.14238518977676592	0.005340871512702842	0.7762191048764195	1.6215000000000002	1.9807560103487751	2.8332896341463414	2.982336391437309	0.13208337034546538	0.16893629254443887	0.7808951235804943	0.781563126252505	0.16572187499999996	0			False	gaze_low_validity;pupil_low_coverage;pupil_left_low_coverage;pupil_right_low_coverage;blink_detection_unreliable	Fewer than 70 % of gaze samples are marked valid; gaze-position and velocity features may be unreliable. | Combined (mean) pupil diameter is missing for more than 30 % of samples; pupil features should be treated with caution. | Left-eye pupil diameter is missing for more than 30 % of samples. | Right-eye pupil diameter is missing for more than 30 % of samples. | Gaze validity is too low (< 70%) to distinguish blinks from tracking failures; blink_count_est, blink_rate_per_min, and blink_duration_mean_s are set to NaN. When gaze_valid is stuck at 1.0 (>= 99%), pupil-NaN transitions are used as a fallback instead of raising this flag.
ses-20260313_grp-08_run01	T2	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P2_tobii.tsv.gz	64	405885.616738	405915.616738	True	49.91016170466452	29.974321999994572	0.6693386773547094	0.0249500998003992	0.5118271457085828	0.669287125748503	0.0768718598445803	0.21385650225515365	0.18168143068311518	0.556044719273017	2.613223360583959	2.8519116766467065	0.16171077633546008	-0.0016373202878676193	0.3306613226452906	2.7324999999999995	1.6841203247100351	2.7918697435897433	2.9130134020618557	0.13602849798493263	0.20558975471327637	0.3486973947895792	0.3520374081496326	0.13221314952279958	0			False	gaze_low_validity;pupil_low_coverage;pupil_left_low_coverage;pupil_right_low_coverage;blink_detection_unreliable	Fewer than 70 % of gaze samples are marked valid; gaze-position and velocity features may be unreliable. | Combined (mean) pupil diameter is missing for more than 30 % of samples; pupil features should be treated with caution. | Left-eye pupil diameter is missing for more than 30 % of samples. | Right-eye pupil diameter is missing for more than 30 % of samples. | Gaze validity is too low (< 70%) to distinguish blinks from tracking failures; blink_count_est, blink_rate_per_min, and blink_duration_mean_s are set to NaN. When gaze_valid is stuck at 1.0 (>= 99%), pupil-NaN transitions are used as a fallback instead of raising this flag.
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	0	404925.616709	404955.616709	True	49.91016170466452	29.994437999965157	0.9586114819759679	0.025069637883008356	0.45240417827298046	0.6111492339832869	0.0736204422897065	0.13224795486609836	0.13492493656371235	0.3169878183720993	1.6632534922253133	2.5542329387186626	0.09309448667062403	-0.0003828402172876178	0.041388518024032095	0.9395000000000002	0.7580735535172177	2.5732017045454545	2.541319493314567	0.09935925659994908	0.08824765608039772	0.060080106809078826	0.051401869158878455	0.04845297918162239	7	14.002596081329742	0.11449385713785887	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	1	404940.616709	404970.616709	True	49.91016170466452	29.974402000021655	0.9565798263193053	0.0	0.3890106145251397	0.4655600558659218	0.07013881427013237	0.08737025262714397	0.09890802687805085	0.4453416217662222	2.0232381491643414	2.594507681564246	0.11469302883253751	0.0019322814858588836	0.04342017368069473	1.9729999999999999	1.1879027354950484	2.642722261989978	2.552648280802292	0.13195877492744568	0.0945810711277315	0.0668002672010688	0.06746826987307952	0.10455841293166787	9	18.015371916330803	0.10018199999790846	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	2	404955.616709	404985.616709	True	49.91016170466452	29.974402000021655	0.9372077488309953	0.0	0.4074218104062723	0.4850935138987883	0.07799174103524607	0.09834900511717683	0.1096333800625068	0.4797274654095269	2.147880132608194	2.6283909479686387	0.11274876926830557	-0.0006371783386218318	0.06279225116900466	1.934	1.2487075350762362	2.67429373650108	2.585131924198251	0.12506600749790858	0.1089315159244724	0.07214428857715427	0.08350033400133605	0.10338512518409425	12	24.020495888441072	0.11687874999673416	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	3	404970.616709	405000.616709	True	49.91016170466452	29.99443900003098	0.9085447263017357	0.0	0.4741045554739162	0.5985309331373989	0.0918152831758169	0.12288060496652711	0.1361166060256352	0.5461638747887952	2.813640656314279	2.578217854518736	0.13995496062581386	-0.0007621518775772553	0.09145527369826434	1.572	1.21960989532331	2.5956227810650887	2.564023082650782	0.14401374856895108	0.14663382621566617	0.09746328437917218	0.10347129506008013	0.06698125937031485	17	34.00630363511538	0.13082570588449016	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	4	404985.616709	405015.616709	True	49.91016170466452	29.974402999971062	0.9318637274549099	0.0	0.4974240860215054	0.6979402867383513	0.07240016322438321	0.13793582486793138	0.13952448870242604	0.4718650536534328	2.603135434918234	2.4698587813620074	0.1525004158403833	-0.0026243507213460212	0.06813627254509014	1.572	0.9585754441222236	2.4834938361131256	2.457060014461316	0.14527004359990306	0.16377772271452498	0.0788243152972612	0.0761523046092184	0.051568397951719094	15	30.025618858893335	0.1068608666731355	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	5	405000.616709	405030.616709	True	49.91016170466452	29.974401999963447	0.9498997995991983	0.0	0.48206427566807314	0.7065736286919833	0.054692833253411455	0.1533315878663172	0.1390261947372758	0.36614610005728565	1.8242003474466917	2.4037686357243317	0.10649824810915333	0.0008391260451475474	0.05010020040080165	1.1230000000000002	0.8194331180713621	2.422366027007818	2.3846657223796033	0.10666586430076791	0.11310728511841213	0.06012024048096187	0.056780227120908466	0.04994130279169649	12	24.02049588848772	0.09016383334043591	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	6	405015.616709	405045.616709	True	49.91016170466452	29.99443900003098	0.9539385847797063	0.0	0.48655521343596914	0.6420337298810357	0.0795530464746694	0.16473850066051302	0.1690451111311919	0.4280510476802945	2.0306307781152997	2.4879279216235126	0.1438064826835373	0.0023140182499304302	0.04606141522029372	3.4585	1.082027426346846	2.503097872340426	2.471262156448203	0.13675306858905473	0.13801335964431477	0.058744993324432615	0.052736982643524666	0.05070142857142857	10	20.003708020656106	0.1001816000090912	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	7	405030.616709	405060.616709	True	49.91016170466452	29.974402000021655	0.9418837675350702	0.0007092198581560284	0.48205929078014187	0.6282110638297873	0.08085206262491193	0.13695007188624767	0.13713756452562872	0.4723973260556557	2.0953231274828337	2.5925861702127664	0.161854263709911	0.0011610214657475399	0.05811623246492981	4.575	1.332231348671104	2.605887364620939	2.57873123659757	0.16787497158848472	0.12116687535509507	0.07481629926519706	0.06546426185704746	0.044435953420669576	11	22.01878789773765	0.1111106363559057	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	8	405045.616709	405075.616709	True	49.91016170466452	29.974402999971062	0.9318637274549099	0.015053763440860216	0.4843825806451613	0.6367652329749104	0.06659693012132013	0.13974865062101227	0.13229978923773897	0.5622606783895375	3.024705858886124	2.6969243727598564	0.174260587983193	0.001895917313344632	0.06813627254509014	4.575	1.4110404028645953	2.6910684632192283	2.7029464156408403	0.17659986325096716	0.1652890037725081	0.08283233132932533	0.07748830995323985	0.06073068432671082	14	28.023910934967112	0.10590635713638871	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	9	405060.616709	405090.616709	True	49.91016170466452	29.994438999972772	0.9432576769025367	0.01910828025477707	0.5046200283085633	0.6005541401273886	0.061303241621155406	0.15936127851544749	0.13631420045033216	0.5515382744409179	3.1264266799617717	2.80347381457891	0.17197835581804843	0.0006705729341074486	0.0567423230974633	1.552	1.2780326773192638	2.7769461206896553	2.832493941553813	0.16481443971797086	0.18702781780222583	0.07076101468624829	0.06341789052069424	0.07921490593342982	13	26.004820426903404	0.08631046154410936	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	10	405075.616709	405105.616709	True	49.91016170466452	29.974402000021655	0.9559118236472945	0.004891684136967156	0.45509280223619836	0.5954585604472398	0.07923935961196436	0.12289292787186172	0.12520047557457675	0.3846196381549831	2.204471347382461	2.793674703004892	0.14728949095887447	-0.0019007296694918663	0.044088176352705455	1.4089999999999998	0.9648258601645325	2.8025574348132487	2.786983870967742	0.14183907860890124	0.1708995477468525	0.05210420841683372	0.04742818971275886	0.09269377652050918	8	16.01366392562738	0.09266824999212986	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	11	405090.616709	405120.616709	True	49.91016170466452	29.97440300002927	0.9592518370073481	0.0	0.4422855849582173	0.6011167827298051	0.09879512724248288	0.05222619531799062	0.10061394327281084	0.3855640044313836	2.2004873256673694	2.8024623955431758	0.1694400514552516	0.0026516825526669355	0.04074816299265194	1.331	1.022649168190525	2.8230608391608394	2.7835171688857745	0.1567632433972157	0.19889174077260202	0.04475617902471607	0.046760187040748136	0.10048557353976074	5	10.008539619611675	0.16830519997747614	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	12	405105.616709	405135.616709	True	49.91016170466452	29.974402000021655	0.9665998663994656	0.0	0.4857748445058742	0.5832168624740843	0.08061854494322611	0.04486980173236968	0.07211985787991153	0.33402070353612157	1.8598098193603763	2.9121641326883205	0.1737289734976316	0.0018175601626571997	0.0334001336005344	1.2505000000000002	0.9296604509167079	2.888515592515593	2.9392651356993738	0.15289623982257985	0.20246201046317877	0.03607214428857719	0.04008016032064132	0.09522889043963714	3	6.005123972110268	0.16696966666495427	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	13	405120.616709	405150.616709	True	49.91016170466452	29.974402999971062	0.9752839011356046	0.0	0.4852562328767123	0.5767000684931507	0.0575647799075857	0.051816589941311206	0.05195479472482146	0.25053313708474495	1.0127274307443954	2.925179794520547	0.11258145317319329	-0.0010990981319432631	0.024716098864395408	1.1084999999999998	0.6314832480224636	2.89548455730954	2.957901030927835	0.1023386384177787	0.12662859551336075	0.026720106880427474	0.028056112224448926	0.08070592286501378	2	4.003415847852445	0.07012750001740642	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	14	405135.616709	405165.616709	True	49.91016170466452	29.99443900003098	0.9746328437917223	0.0	0.4549093835616438	0.5580845890410959	0.0742944925107388	0.06130524639135777	0.07740444080442223	0.38282563883593096	2.015822155236051	2.8815886986301367	0.11526303677351053	-0.0005763613191736841	0.025367156208277675	1.0335	0.9135505139512861	2.8757809065934063	2.889262182566918	0.11292520715131366	0.12701708402286496	0.028037383177570097	0.02736982643524699	0.05803922918100481	4	8.001483208262442	0.09016375000646804	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	15	405150.616709	405180.616709	True	49.91016170466452	29.974402000021655	0.9612558450233801	0.0006949270326615705	0.3924682418346074	0.5329310632383599	0.10201134568333553	0.06824410658089963	0.10449236678658441	0.6649561601975557	3.171299598757058	2.8501678248783877	0.13789678921400933	-0.0013150358413501514	0.03874415497661987	1.4780000000000002	1.586595235929204	2.858638477801269	2.8455112201963533	0.1386308555913719	0.14940106775594916	0.05210420841683372	0.04742818971275886	0.07296941678520626	8	16.01366392562738	0.10519100000965409	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	16	405165.616709	405195.616709	True	49.91016170466452	29.974402999971062	0.9465597862391449	0.0007057163020465773	0.3548453775582216	0.5200866619618914	0.09959106914320232	0.06782889021021697	0.10068945669622878	0.691266910094696	3.0523066773114778	2.7837801693719126	0.13607289697285527	-0.0011060793140939412	0.05344021376085506	1.4729999999999999	1.6308505144181185	2.8109111747851006	2.760757818181818	0.14148095892235238	0.1429029838824662	0.06746826987307952	0.08149632598530399	0.10281019202363367	7	14.011955467483556	0.11735585716087371	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	17	405180.616709	405210.616709	True	49.91016170466452	29.994437999965157	0.9499332443257676	0.0021082220660576245	0.4354123682361209	0.6398018271257907	0.11483244949187016	0.14381660990331596	0.172802564306942	0.4968708325713267	2.3508931071575203	2.6745196767392834	0.15537731476349453	-0.0023110447750402025	0.050066755674232355	2.019	1.1216277921234987	2.6880787792760823	2.664286129266521	0.1649685223980205	0.15029925429775473	0.05941255006675572	0.08077436582109476	0.08654071900220102	6	12.00222521256835	0.11687866665306501	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	18	405195.616709	405225.616709	True	49.91016170466452	29.974402999971062	0.9392117568470274	0.01209103840682788	0.5516891891891892	0.6901440967283072	0.0858200347301142	0.12984203321308058	0.14127026915447233	0.44621348002967726	2.219180488325958	2.7453716216216217	0.20548535434879817	0.0032119450833297393	0.0607882431529726	2.1544999999999996	1.0291437231582963	2.7044493170381023	2.7929125722543358	0.17235255980671574	0.23830050735836952	0.07080828323313293	0.07548430193720779	0.10607669831994156	8	16.01366339140978	0.10519099999510217	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	19	405210.616709	405240.616709	True	49.91016170466452	29.974402000021655	0.9385437541750167	0.0099644128113879	0.5409322419928826	0.5945029893238434	0.12129557883302944	0.09698281635022013	0.13247826095112905	0.3996963045639469	2.0374461365095327	2.7821455516014235	0.18197277862341676	-0.002088225279324944	0.061456245824983324	2.9185	1.1526702706565572	2.7430316091954023	2.8242627789776815	0.1793086431773442	0.21216733260217696	0.0701402805611222	0.07214428857715427	0.12474781976744183	6	12.010247944220536	0.12021816668372291	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	20	405225.616709	405255.616709	True	49.91016170466452	29.99443900003098	0.9626168224299065	0.0048543689320388345	0.5060966712898752	0.5801312760055478	0.14643685806806825	0.08335771510865701	0.1541283987259392	0.4380183459345658	2.536190928520147	2.762140083217753	0.1946448252002783	0.0013372404896662738	0.03738317757009346	3.1595000000000004	1.3296189324997516	2.736611657303371	2.789225352112676	0.19173353951016509	0.22364442018797168	0.04939919893190925	0.05206942590120156	0.10934522111269616	4	8.001483208262442	0.15027275000466034	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	21	405240.616709	405270.616709	True	49.91016170466452	29.974402999971062	0.9539078156312625	0.0063025210084033615	0.4768625350140056	0.6006672969187675	0.13237999323530678	0.08670753217795345	0.13770213669426185	0.5783213110817074	2.885407875671463	2.802396358543417	0.18808035237718274	-0.0009913752362675622	0.04609218436873752	3.699	1.5843870663080182	2.7921414427157	2.8170071225071225	0.15555391219097825	0.21824923664012946	0.055444221776887126	0.06212424849699394	0.09715539568345323	9	18.015371315336	0.09795544445255978	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	22	405255.616709	405285.616709	True	49.91016170466452	29.974402000021655	0.9552438209752839	0.002097902097902098	0.43187202797202795	0.58585	0.08490046365041336	0.06616191156517504	0.08501133394008928	0.6260374894238658	2.537187227415841	2.7975276223776224	0.1616695415672683	0.0011654232390223012	0.04475617902471607	3.699	1.6609111157383065	2.8160408309455582	2.789611823361823	0.13896930942911956	0.17193513453331388	0.06746826987307952	0.06212424849699394	0.08143576642335768	10	20.017079907034226	0.08415250001125969	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	23	405270.616709	405300.616709	True	49.91016170466452	29.97440300002927	0.9726118904475618	0.004120879120879121	0.4126316620879121	0.5793117445054945	0.07719567691652235	0.08486682508968305	0.08669019981347852	0.48247918174283216	1.9812183362144369	2.7646528159340664	0.1519485441218567	-0.002135327124195942	0.0273881095524382	3.829	1.2273666042355882	2.7883557894736843	2.7461458333333337	0.144464019959896	0.14841407768423154	0.04809619238476959	0.038076152304609256	0.07896877217885026	6	12.01024754353401	0.07680583332936901	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	24	405285.616709	405315.616709	True	49.91016170466452	29.974402000021655	0.948563794255177	0.009154929577464789	0.38414190140845067	0.578851690140845	0.09135067241080261	0.08723767262663784	0.10010247169866476	0.39799209555312354	2.105406220109547	2.675564084507042	0.11721937321345921	-0.0007476755386748947	0.051436205744822994	4.013	1.0297689482424888	2.7041719971570717	2.6476602700781804	0.13521925225726888	0.08635864132696233	0.06012024048096187	0.06012024048096187	0.08451362984218076	6	12.010247944220536	0.19034533332645273	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	25	405300.616709	405330.616709	True	49.91016170466452	29.994438999972772	0.9512683578104139	0.005614035087719298	0.4849868771929825	0.5703058245614034	0.13009249784754304	0.04956823064102149	0.12790107884313137	0.2896605360958012	1.4624903075897269	2.7594189473684207	0.13723319860329702	0.0024054741027603726	0.048731642189586144	1.5185	0.8609160149395425	2.751403397027601	2.7717795889440113	0.12191058661117121	0.1682795176726846	0.0567423230974633	0.05807743658210951	0.09298213009292351	5	10.001854010347463	0.1843345999950543	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	26	405315.616709	405345.616709	True	49.91016170466452	29.974402999971062	0.9899799599198397	0.0	0.5968350877192983	0.5697353576248313	0.01878186443008356	0.020788482798050557	0.022067271734289375	0.09971605382729622	0.1865662580796377	2.92184379217274	0.1259679596065118	0.0009160564987919845	0.01002004008016033	0.9335	0.46488434873146495	2.860819850441876	2.9829424898511507	0.10789634619866967	0.14778148323557108	0.01736806947227787	0.012692050768203123	0.12412883435582821	1	2.0017079239262223	0.06010899995453656	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	27	405330.616709	405360.616709	True	49.91016170466452	29.974402000021655	0.9665998663994656	0.0	0.5583391845196959	0.5757201796821009	0.10144156667786942	0.03449892790771639	0.07394020586115826	0.22446656002707302	1.3888346874064608	2.893954388389772	0.16025158065160033	-0.0032120090946686245	0.0334001336005344	1.1225	0.8073347126865088	2.8441465457083046	2.947789915966387	0.1377189944826523	0.18840993393033817	0.042752171008684	0.04609218436873752	0.1265219236209335	5	10.008539953517113	0.14426180000882596	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	28	405345.616709	405375.616709	True	49.91016170466452	29.99443900003098	0.9499332443257676	0.0	0.5257734364019677	0.5966687280393534	0.10739622442295815	0.04037097663322346	0.08695676691479473	0.35659922406480254	2.247153372879847	2.815121925509487	0.16312402447787427	-0.0007965428998508626	0.050066755674232355	1.8619999999999999	1.110185354274542	2.8023394755492554	2.836429187634795	0.15982792924751665	0.1637746886794048	0.05807743658210951	0.0714285714285714	0.06642567077592458	7	14.002595614459274	0.14025457143517478	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	29	405360.616709	405390.616709	True	49.91016170466452	29.974401999963447	0.9592518370073481	0.0	0.48276420612813375	0.5838910167130918	0.10318908118817079	0.07559172661338329	0.11225437936427349	0.49213856902825864	2.51111443692833	2.8363662952646242	0.16153418109933793	-6.492288558660921e-05	0.04074816299265194	1.8945	1.2653768560495862	2.843008462623413	2.837465099715099	0.16952169479437745	0.15579596491919814	0.052772211088844334	0.06212424849699394	0.06606493506493506	4	8.006831962829239	0.11019999999552965	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	30	405375.616709	405405.616709	True	49.91016170466452	29.974402999971062	0.9331997327989312	0.0	0.41828897637795276	0.5664264137437366	0.09290800481548787	0.08515162053138853	0.11064242415057683	0.6925464635869761	2.892514440782621	2.853561918396564	0.14947760117397638	0.0008504390580010834	0.0668002672010688	3.123	1.719031093689865	2.8731189267585204	2.8383001464128843	0.14921801118816916	0.15653858051244487	0.0788243152972612	0.08750835003340018	0.08539910979228486	10	20.017079239262223	0.1122034999949392	True	ok	ok
ses-20260313_grp-08_run01	T2	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260313_grp-08_run01\et\sub-01_ses-20260313_grp-08_run01_task-T2_run-01_acq-P3_tobii.tsv.gz	31	405390.616709	405420.616709	True	49.91016170466452	29.99443900003098	0.9432576769025367	0.0	0.478898584571833	0.5805569002123142	0.09687333934715857	0.05801258572737741	0.09622152597437313	0.47131442706570864	2.386546532188973	3.010666312809625	0.19669286758516322	0.003432977144205856	0.0567423230974633	3.123	1.2920123247077857	3.011287037037037	3.0148081603435934	0.17701126150066968	0.21423056469861984	0.06275033377837114	0.06742323097463288	0.06740129682997117	10	20.003708020656106	0.10619259999948553	True	ok	ok
