group_id	task_id	window_index	window_start_s	group_hr_mean_bpm_mean	group_eda_phasic_rate_hz_mean	group_temp_mean_mean	group_et_pupil_mean_mean	tr_silence_duration_s	tr_backchannel_count	tr_laughter_count	tr_n_active_speakers	tr_ovl_count	tr_ovl_contested	tr_ovl_time_s	tr_ovl_collaboration_index	lex_word_count	lex_unique_words	lex_ttr	lex_bigram_entropy	lex_trigram_entropy	lex_agreement_count	lex_hedging_count	lex_certainty_count	lex_positive_count	lex_negative_count	lex_question_count	lex_suggestion_count	lex_sentiment_ratio	lex_social_composite
grp-10	T2	1	30.0	89.9003	0.0083	37.1097	3.2073	8.478	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T2	2	60.0	97.8872	0.0334	37.1209	3.0661	22.0	1.0	0.0	2.0	1.0	1.0	1.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T2	3	90.0	89.2482	0.0334	37.1063	2.9889	5.108	1.0	0.0	2.0	3.0	1.0	1.898	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T2	4	120.0	78.3761	0.0083	37.0918	3.0529	4.188	0.0	0.0	1.0	3.0	3.0	9.275	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T2	5	150.0	81.4481	0.025	37.0948	3.0424	4.149	2.0	0.0	3.0	2.0	0.0	0.588	0.0	33.0	31.0	0.9393939393939394	5.0	4.954196310386877	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0606060606060606
grp-10	T2	6	180.0	76.086	0.0167	37.0816	3.1036	4.021	0.0	0.0	1.0	2.0	2.0	3.319	0.0	60.0	47.0	0.7833333333333333	5.814846439192345	5.85798099512757	2.0	5.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.0666666666666666
grp-10	T2	7	210.0	67.0305	0.0251	37.0675	3.1795	7.678	3.0	1.0	3.0	2.0	2.0	3.4	0.5	24.0	22.0	0.9166666666666666	4.523561956057013	4.459431618637295	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0416666666666666
grp-10	T2	8	240.0	61.5489	0.0583	37.0667	3.0328	1.143	1.0	0.0	2.0	0.0	0.0	0.0	0.0	48.0	43.0	0.8958333333333334	5.55458885167764	5.5235619560570095	3.0	3.0	1.0	3.0	0.0	0.0	0.0	0.75	0.125
grp-10	T2	9	270.0	59.1773	0.05	37.0642	2.9314	3.783	1.0	0.0	1.0	0.0	0.0	0.0	0.0	62.0	43.0	0.6935483870967742	5.766802911333375	5.806890595608516	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.75	0.064516129032258
grp-10	T2	10	300.0	69.5207	0.0	37.0669	2.9807	0.42	0.0	0.0	1.0	1.0	0.0	0.22	0.0	62.0	50.0	0.8064516129032258	5.930737337562883	5.906890595608517	2.0	5.0	0.0	2.0	0.0	1.0	0.0	0.6666666666666666	0.064516129032258
grp-10	T2	11	330.0	85.0135	0.0	37.0565	2.9975	5.934	2.0	0.0	2.0	2.0	0.0	0.176	0.0	61.0	41.0	0.6721311475409836	5.773557262275183	5.882643049361836	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0491803278688524
grp-10	T2	12	360.0	90.7164	0.0	37.0223	2.9355	0.06	0.0	0.0	2.0	2.0	0.0	0.378	0.5	70.0	50.0	0.7142857142857143	6.050553442285411	6.058051076544463	3.0	3.0	3.0	3.0	1.0	0.0	0.0	0.4	0.0857142857142857
grp-10	T2	13	390.0	87.3849	0.0334	36.9884	2.9759	22.019	1.0	0.0	2.0	0.0	0.0	0.0	0.0	46.0	36.0	0.782608695652174	5.402964207440784	5.413977073182751	2.0	4.0	0.0	3.0	0.0	0.0	0.0	0.75	0.108695652173913
grp-10	T2	14	420.0	88.5277	0.1002	36.9675	3.1097	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	62.0	50.0	0.8064516129032258	5.897950452316982	5.906890595608517	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.5	0.032258064516129
grp-10	T2	15	450.0	100.2899	0.1001	36.9429	3.2199	6.883	3.0	0.0	2.0	0.0	0.0	0.0	0.0	67.0	40.0	0.5970149253731343	5.88144127841659	6.022367813028458	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.5	0.0149253731343283
grp-10	T2	16	480.0	98.8612	0.0667	36.9216	3.2695	3.622	1.0	0.0	2.0	0.0	0.0	0.0	0.0	51.0	41.0	0.803921568627451	5.643856189774728	5.614709844115208	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0196078431372549
grp-10	T2	17	510.0	91.8991	0.0334	36.9119	3.111685714285715	5.639	1.0	0.0	1.0	0.0	0.0	0.0	0.0	112.0	69.0	0.6160714285714286	6.697524987952251	6.781359713524669	2.0	9.0	0.0	4.0	0.0	1.0	0.0	0.8	0.0535714285714285
grp-10	T2	18	540.0	82.9681	0.0083	36.9142	3.111685714285715	2.555	0.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	16.0	0.9411764705882352	4.0	3.906890595608518	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235294117647
grp-10	T2	19	570.0	66.5987	0.0334	36.9166	3.111685714285715	10.077	2.0	1.0	3.0	0.0	0.0	0.0	0.0	107.0	62.0	0.5794392523364486	6.652448756449976	6.714245517666113	2.0	8.0	0.0	3.0	0.0	1.0	1.0	0.75	0.0467289719626168
grp-10	T2	20	600.0	63.3867	0.0501	36.9274	3.111685714285715	1.621	0.0	0.0	1.0	0.0	0.0	0.0	0.0	28.0	25.0	0.8928571428571429	4.6808134280893965	4.700439718141092	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.1071428571428571
grp-10	T2	21	630.0	78.4436	0.0751	36.9342	3.111685714285715	27.25	2.0	0.0	2.0	0.0	0.0	0.0	0.0	85.0	62.0	0.7294117647058823	6.297079327540665	6.375039431346932	2.0	7.0	1.0	3.0	0.0	0.0	1.0	0.75	0.0588235294117647
grp-10	T2	22	660.0	82.5327	0.0667	36.9252	3.111685714285715	11.16	2.0	3.0	4.0	0.0	0.0	0.0	0.0	57.0	42.0	0.7368421052631579	5.807354922057609	5.781359713524656	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.0526315789473684
grp-10	T2	23	690.0	74.1131	0.0417	36.916	3.111685714285715	5.664	4.0	1.0	3.0	0.0	0.0	0.0	0.0	67.0	51.0	0.7611940298507462	6.014091089055431	6.022367813028458	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0149253731343283
grp-10	T2	24	720.0	83.1829	0.0752	36.9188	3.111685714285715	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	51.0	40.0	0.7843137254901961	5.563856189774728	5.614709844115208	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	0	0.0	65.7682	0.0334	37.1012	3.0737	0.194	0.0	0.0	2.0	6.0	1.0	3.483	0.1666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	1	30.0	73.5445	0.0333	37.0912	3.1258	3.941	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	2	60.0	73.087	0.05	37.1154	3.0734	5.636	0.0	1.0	1.0	2.0	2.0	2.199	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	3	90.0	75.1829	0.0584	37.1606	2.8886	8.463	1.0	0.0	1.0	3.0	1.0	1.249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	4	120.0	81.0787	0.0752	37.1413	2.859	21.133	1.0	1.0	2.0	5.0	2.0	4.499	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	5	150.0	82.6551	0.0417	37.0947	2.8423	5.146	2.0	0.0	3.0	6.0	5.0	5.841	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	6	180.0	77.2723	0.0417	37.0877	2.8509	12.345	4.0	1.0	2.0	4.0	2.0	1.777	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	7	210.0	75.0674	0.025	37.0908	2.9066	14.799	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-10	T3	8	240.0	82.9945	0.0584	37.0776	2.9331	11.715	0.0	1.0	3.0	0.0	0.0	0.0	0.0	26.0	25.0	0.9615384615384616	4.643856189774723	4.584962500721156	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.5	0.0769230769230769
grp-10	T3	9	270.0	79.0499	0.0751	37.0725	2.9076	5.824	2.0	0.0	4.0	0.0	0.0	0.0	0.0	78.0	60.0	0.7692307692307693	6.266786540694905	6.247927513443591	2.0	4.0	1.0	4.0	0.0	0.0	0.0	0.8	0.0769230769230769
grp-10	T3	10	300.0	64.0393	0.0668	37.0646	2.9278	8.662	4.0	1.0	3.0	0.0	0.0	0.0	0.0	75.0	46.0	0.6133333333333333	6.128372284547874	6.189824558880028	2.0	13.0	0.0	6.0	0.0	0.0	0.0	0.8571428571428571	0.1066666666666666
grp-10	T3	11	330.0	58.7523	0.0752	37.0417	2.9512	10.855	1.0	0.0	4.0	0.0	0.0	0.0	0.0	97.0	59.0	0.6082474226804123	6.501629167387827	6.548802976752	0.0	13.0	0.0	7.0	1.0	0.0	0.0	0.6666666666666666	0.0721649484536082
grp-10	T3	12	360.0	63.5889	0.0751	37.0219	3.111685714285715	8.321	1.0	1.0	3.0	0.0	0.0	0.0	0.0	81.0	49.0	0.6049382716049383	6.221928094887357	6.303780748177105	3.0	8.0	0.0	4.0	0.0	0.0	2.0	0.8	0.0864197530864197
grp-11	T1	0	0.0	49.6999	0.1338	35.7437	2.9038	7.811	1.0	0.0	2.0	1.0	0.0	0.369	1.0	30.0	25.0	0.8333333333333334	4.857980995127571	4.807354922057606	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.1666666666666666
grp-11	T1	1	30.0	48.4451	0.1451	35.7264	2.9171	5.511	2.0	0.0	3.0	0.0	0.0	0.0	0.0	61.0	41.0	0.6721311475409836	5.74022392894185	5.848744744277091	4.0	1.0	2.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.0983606557377049
grp-11	T1	2	60.0	65.8005	0.167	35.725	2.9701	7.39	3.0	0.0	4.0	4.0	3.0	3.664	0.0	74.0	50.0	0.6756756756756757	6.004759147861849	6.14214722366454	3.0	8.0	1.0	4.0	0.0	0.0	0.0	0.8	0.0945945945945946
grp-11	T1	3	90.0	72.7827	0.1506	35.7367	2.9727	11.244	0.0	0.0	1.0	6.0	4.0	4.454	0.6666666666666666	46.0	33.0	0.717391304347826	5.314075318551895	5.41397707318275	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
grp-11	T1	4	120.0	70.7961	0.1422	35.758	2.9002	14.614	3.0	0.0	2.0	6.0	4.0	5.458	0.6666666666666666	35.0	28.0	0.8	4.969815782426808	5.044394119358456	2.0	2.0	0.0	1.0	0.0	0.0	1.0	0.5	0.0857142857142857
grp-11	T1	5	150.0	54.6136	0.1586	35.8078	2.9331	14.881	2.0	0.0	4.0	4.0	0.0	1.415	0.5	41.0	35.0	0.8536585365853658	5.321928094887364	5.285402218862247	4.0	3.0	1.0	1.0	0.0	0.0	0.0	0.5	0.1219512195121951
grp-11	T1	6	180.0	41.9826	0.209	35.8503	2.8874	10.35	2.0	0.0	4.0	0.0	0.0	0.0	0.0	60.0	38.0	0.6333333333333333	5.458582879723637	5.590571081259864	1.0	5.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0333333333333333
grp-11	T1	7	210.0	53.2891	0.2261	35.8576	2.8297	20.641	8.0	1.0	3.0	0.0	0.0	0.0	0.0	49.0	28.0	0.5714285714285714	5.110902344426087	5.240655075035864	7.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.1428571428571428
grp-11	T1	8	240.0	72.2464	0.2346	35.8758	2.8037	1.629	5.0	0.0	4.0	3.0	1.0	1.542	0.3333333333333333	46.0	33.0	0.717391304347826	5.269630874107451	5.41397707318275	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.5	0.0434782608695652
grp-11	T1	9	270.0	69.9723	0.2007	35.9355	2.8224	1.268	6.0	0.0	3.0	0.0	0.0	0.0	0.0	78.0	56.0	0.717948717948718	6.214838488746853	6.247927513443591	5.0	3.0	0.0	1.0	0.0	2.0	0.0	0.5	0.0769230769230769
grp-11	T1	10	300.0	68.0004	0.1838	36.0181	2.863	8.051	5.0	0.0	4.0	0.0	0.0	0.0	0.0	77.0	45.0	0.5844155844155844	6.106415835783546	6.202152023829224	3.0	7.0	3.0	1.0	0.0	3.0	1.0	0.5	0.0519480519480519
grp-11	T1	11	330.0	54.9459	0.1588	36.0785	2.835	26.758	2.0	5.0	2.0	0.0	0.0	0.0	0.0	39.0	23.0	0.5897435897435898	4.681880802803404	4.898378365512008	9.0	4.0	1.0	2.0	0.0	1.0	0.0	0.6666666666666666	0.282051282051282
grp-11	T1	12	360.0	66.3337	0.1674	36.1114	2.8402	104.445	1.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	14.0	0.9333333333333332	3.8073549220576055	3.7004397181410926	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1333333333333333
grp-11	T1	15	450.0	51.913	0.1757	36.2153	2.9104	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T1	16	480.0	50.0689	0.259	36.2181	2.9176	8.537	2.0	0.0	4.0	0.0	0.0	0.0	0.0	13.0	13.0	1.0	3.584962500721156	3.459431618637298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T1	17	510.0	62.2975	0.3014	36.2112	3.0139	4.14	3.0	0.0	2.0	0.0	0.0	0.0	0.0	78.0	46.0	0.5897435897435898	5.919320469238235	6.106415835783546	2.0	8.0	0.0	1.0	0.0	2.0	1.0	0.5	0.0384615384615384
grp-11	T2	0	0.0	72.9477	0.2672	36.1395	3.1567	4.608	0.0	0.0	2.0	1.0	0.0	0.254	0.0	7.0	6.0	0.8571428571428571	2.584962500721156	2.321928094887362	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857
grp-11	T2	1	30.0	103.119	0.2087	36.149	3.1341	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T2	2	60.0	83.5415	0.1754	36.1625	3.1276	97.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T2	5	150.0	87.3867	0.1253	36.1827	2.7932	10.226	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T2	6	180.0	83.0617	0.1336	36.2694	2.7907	8.228	4.0	0.0	3.0	0.0	0.0	0.0	0.0	32.0	29.0	0.90625	4.954196310386877	4.906890595608519	3.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.09375
grp-11	T2	7	210.0	103.9883	0.0586	36.3432	2.848	4.419	1.0	0.0	2.0	1.0	0.0	0.261	1.0	70.0	58.0	0.8285714285714286	6.079538949531787	6.087462841250345	1.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0285714285714285
grp-11	T2	8	240.0	89.8627	0.0668	36.3592	2.9402	4.882	3.0	1.0	3.0	1.0	1.0	0.674	0.0	75.0	42.0	0.56	6.020264176439766	6.107632778058109	3.0	5.0	0.0	1.0	0.0	1.0	1.0	0.5	0.0533333333333333
grp-11	T2	9	270.0	81.4661	0.1503	36.3706	2.8889	5.043	4.0	0.0	2.0	4.0	2.0	4.827	0.5	38.0	30.0	0.7894736842105263	5.101345257520845	5.114369445886754	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5	0.1052631578947368
grp-11	T2	10	300.0	85.6615	0.1924	36.3695	3.0174	4.29	2.0	0.0	1.0	10.0	3.0	5.347	0.1	90.0	56.0	0.6222222222222222	6.090737223028312	6.206424090154459	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0222222222222222
grp-11	T2	11	330.0	51.3273	0.2088	36.3243	3.1624	3.35	3.0	0.0	2.0	4.0	3.0	2.711	0.0	70.0	46.0	0.6571428571428571	6.021567935039033	6.087462841250345	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142857142857142
grp-11	T2	12	360.0	64.8234	0.2172	36.2887	3.1552	3.659	0.0	0.0	2.0	0.0	0.0	0.0	0.0	78.0	54.0	0.6923076923076923	6.058994332902696	6.195295934496223	5.0	2.0	0.0	3.0	0.0	0.0	2.0	0.75	0.1025641025641025
grp-11	T2	13	390.0	65.7765	0.2423	36.2862	3.1492	5.726	3.0	0.0	3.0	0.0	0.0	0.0	0.0	38.0	31.0	0.8157894736842105	5.101345257520844	5.1699250014423095	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0526315789473684
grp-11	T2	14	420.0	90.5589	0.2508	36.284	3.1628	6.964	0.0	0.0	1.0	0.0	0.0	0.0	0.0	54.0	37.0	0.6851851851851852	5.562733897918601	5.661978179679557	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0185185185185185
grp-11	T2	15	450.0	128.9712	0.3256	36.2783	3.1914	5.418	4.0	0.0	3.0	0.0	0.0	0.0	0.0	69.0	43.0	0.6231884057971014	6.028639311838581	6.066089190457767	5.0	3.0	0.0	4.0	0.0	3.0	1.0	0.8	0.1304347826086956
grp-11	T2	16	480.0	111.185	0.2588	36.2746	3.1753	1.405	1.0	0.0	2.0	0.0	0.0	0.0	0.0	82.0	53.0	0.6463414634146342	6.241084570785849	6.296928094887356	0.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
grp-11	T2	17	510.0	108.3343	0.2177	36.2568	3.1623	10.799	1.0	4.0	3.0	0.0	0.0	0.0	0.0	57.0	42.0	0.7368421052631579	5.771640636343324	5.781359713524656	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0350877192982456
grp-11	T2	18	540.0	97.7902	0.318	36.2426	3.1592	3.632	4.0	1.0	4.0	0.0	0.0	0.0	0.0	85.0	51.0	0.6	6.130412660873999	6.350943045804764	3.0	6.0	0.0	2.0	0.0	2.0	1.0	0.6666666666666666	0.0588235294117647
grp-11	T2	19	570.0	79.443	0.2922	36.2575	3.1471	13.181	0.0	5.0	3.0	0.0	0.0	0.0	0.0	32.0	25.0	0.78125	4.889680181354619	4.906890595608519	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.03125
grp-11	T2	20	600.0	47.7767	0.1838	36.2689	3.15	18.476	1.0	5.0	4.0	0.0	0.0	0.0	0.0	79.0	46.0	0.5822784810126582	6.044954943193493	6.214838488746853	3.0	3.0	0.0	1.0	0.0	4.0	1.0	0.5	0.050632911392405
grp-11	T2	21	630.0	54.4756	0.1337	36.263	3.137	9.923	1.0	2.0	3.0	0.0	0.0	0.0	0.0	61.0	32.0	0.5245901639344263	5.594309137239127	5.814846439192345	3.0	5.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0655737704918032
grp-11	T2	22	660.0	51.0345	0.2672	36.2498	3.1187	6.213	0.0	0.0	3.0	0.0	0.0	0.0	0.0	47.0	34.0	0.723404255319149	5.33323831470563	5.44740865188523	1.0	1.0	0.0	0.0	1.0	2.0	1.0	-0.5	0.0212765957446808
grp-11	T2	23	690.0	139.9798	0.1587	36.2452	3.1481	11.691	4.0	0.0	4.0	0.0	0.0	0.0	0.0	67.0	38.0	0.5671641791044776	5.89287896784331	5.960829351489997	5.0	4.0	0.0	1.0	0.0	7.0	0.0	0.5	0.0895522388059701
grp-11	T2	24	720.0	93.064	0.1922	36.2545	3.1706	73.91	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	11.0	1.0	3.321928094887362	3.169925001442312	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818181818181818
grp-11	T2	26	780.0	105.9677	0.2256	36.2701	3.0884	8.225	0.0	2.0	1.0	0.0	0.0	0.0	0.0	15.0	13.0	0.8666666666666667	3.8073549220576055	3.7004397181410926	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0666666666666666
grp-11	T2	27	810.0	128.1099	0.2674	36.2618	3.1299	38.994	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	4.0	1.0	1.584962500721156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T2	28	840.0	135.6418	0.1924	36.2545	3.1523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	1.0	2.807354922057604	2.584962500721156	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.25
grp-11	T3	0	0.0	63.1259	0.2337	35.9246	3.0979	5.193	2.0	3.0	4.0	1.0	0.0	0.26	1.0	22.0	21.0	0.9545454545454546	4.39231742277876	4.321928094887363	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818181818181818
grp-11	T3	1	30.0	86.9166	0.2674	35.8951	3.1244	7.136	0.0	1.0	1.0	2.0	0.0	0.747	0.5	3.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333
grp-11	T3	2	60.0	43.8187	0.2759	35.9134	2.9242	24.881	1.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	9.0	1.0	3.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
grp-11	T3	3	90.0	45.9817	0.2427	35.9299	2.7565	38.918	1.0	1.0	2.0	8.0	3.0	8.748	0.0	16.0	12.0	0.75	3.906890595608518	3.8073549220576055	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.3125
grp-11	T3	4	120.0	79.1355	0.2005	35.9324	2.7569	19.509	0.0	0.0	1.0	5.0	1.0	2.099	0.0	6.0	6.0	1.0	2.321928094887362	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-11	T3	5	150.0	126.6265	0.2009	35.9226	2.7679	18.668	1.0	1.0	1.0	5.0	2.0	4.441	0.2	7.0	6.0	0.8571428571428571	2.584962500721156	2.321928094887362	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428
grp-11	T3	6	180.0	92.3622	0.2674	35.8942	2.7996	11.65	1.0	8.0	4.0	9.0	4.0	8.786	0.1111111111111111	56.0	42.0	0.75	5.622179940758048	5.71785046512643	7.0	3.0	1.0	2.0	1.0	2.0	0.0	0.25	0.1607142857142857
grp-11	T3	7	210.0	76.9099	0.2838	35.8813	2.8597	16.719	2.0	1.0	3.0	5.0	2.0	3.426	0.4	54.0	36.0	0.6666666666666666	5.727920454563195	5.700439718141095	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.037037037037037
grp-11	T3	8	240.0	95.5579	0.2254	35.8855	2.886	15.142	2.0	0.0	2.0	1.0	1.0	0.761	0.0	37.0	26.0	0.7027027027027027	5.058813890331199	5.129283016944964	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027027027027
grp-11	T3	9	270.0	48.0004	0.192	35.859	2.9882	12.936	4.0	0.0	3.0	0.0	0.0	0.0	0.0	73.0	42.0	0.5753424657534246	5.881662675023378	6.121578105420171	10.0	2.0	0.0	1.0	0.0	7.0	1.0	0.5	0.1506849315068493
grp-11	T3	10	300.0	92.2659	0.2257	35.8232	3.0204	7.175	8.0	0.0	4.0	0.0	0.0	0.0	0.0	95.0	64.0	0.6736842105263158	6.389591245248615	6.517653434763951	7.0	4.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0736842105263157
grp-11	T3	11	330.0	88.9702	0.2672	35.8421	2.9758	6.661	0.0	0.0	2.0	0.0	0.0	0.0	0.0	62.0	47.0	0.7580645161290323	5.820001476871679	5.873557262275184	2.0	3.0	0.0	1.0	0.0	0.0	1.0	0.5	0.0483870967741935
grp-11	T3	12	360.0	85.244	0.2337	35.8602	2.9824	9.843	3.0	4.0	4.0	0.0	0.0	0.0	0.0	78.0	47.0	0.6025641025641025	6.02321657313434	6.11634856607517	8.0	2.0	0.0	7.0	0.0	0.0	0.0	0.875	0.1923076923076923
grp-11	T3	13	390.0	50.2052	0.2595	35.8184	3.0077	12.185	1.0	2.0	4.0	0.0	0.0	0.0	0.0	66.0	43.0	0.6515151515151515	5.930060120720765	6.0	9.0	3.0	0.0	1.0	0.0	1.0	0.0	0.5	0.1515151515151515
grp-11	T3	14	420.0	81.243	0.2673	35.7391	3.072	6.474	1.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	10.0	0.9090909090909092	3.321928094887362	3.169925001442312	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.5	0.4545454545454545
grp-11	T3	15	450.0	120.1441	0.2505	35.6866	3.0583	13.704	2.0	0.0	3.0	0.0	0.0	0.0	0.0	30.0	26.0	0.8666666666666667	4.857980995127571	4.807354922057606	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1
grp-11	T3	16	480.0	45.8376	0.2424	35.6876	3.0165	12.905	0.0	0.0	3.0	0.0	0.0	0.0	0.0	34.0	24.0	0.7058823529411765	4.983788058752396	5.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1764705882352941
grp-12	T1	0	0.0	108.4123	0.0668	35.9226	2.7582	4.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T1	1	30.0	46.6418	0.0	35.9328	2.7336	9.325	0.0	0.0	0.0	1.0	0.0	0.584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T1	2	60.0	123.1618	0.0	35.9639	2.7249	5.996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T1	3	90.0	61.1111	0.0	36.0052	2.7308	84.53	1.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	13.0	0.9285714285714286	3.7004397181410926	3.584962500721156	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0714285714285714
grp-12	T1	6	180.0	39.1791	0.2003	36.1542	2.7958	5.707	0.0	0.0	0.0	2.0	2.0	2.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
