session_id	task	window_index	n_participants	window_start_lsl	window_end_lsl	eda_mean_group_mean	eda_mean_group_std	ppg_rate_proxy_bpm_group_mean	ppg_rate_proxy_bpm_group_std	pupil_mean_group_mean	pupil_mean_group_std
ses-20260317_grp-09_run01	T2	39	4	762237.164899	762267.164899	0.09658725757188126	0.06642255259761026	77.70214802713514	12.468093593638464	3.215550272341228	0.35600619702453323
ses-20260317_grp-09_run01	T2	40	4	762252.164899	762282.164899	0.0967636051928374	0.06661014852617081	71.38311219174257	10.500064459081326	2.949006562497407	0.36757951291964674
ses-20260317_grp-09_run01	T2	41	4	762267.164899	762297.164899	0.09684460070945229	0.0667234628356982	69.78626010946188	14.710071319777658	2.9289953865680873	0.36419385345035815
ses-20260317_grp-09_run01	T2	42	4	762282.164899	762312.164899	0.0938974619903753	0.0637852035444294	74.09738107709006	15.67567271241407	2.9830633104656816	0.3611871690973048
ses-20260317_grp-09_run01	T2	43	4	762297.164899	762327.164899	0.09071922498993659	0.06061050421071589	76.59084517342967	8.23650996850963	3.047380876267704	0.33459774891625305
ses-20260317_grp-09_run01	T2	44	4	762312.164899	762342.164899	0.08761123047331189	0.05745480007331189	78.50413923139216	6.774131100537588	3.1673292987713575	0.29350772530629116
ses-20260317_grp-09_run01	T3	0	4	762356.261685	762386.261685	0.0669633844716123	0.0330377271868441	77.54958232006469	18.130463620518956	3.335948131725873	0.20382791579296658
ses-20260317_grp-09_run01	T3	1	4	762371.261685	762401.261685	0.05415214844197925	0.015987605079147447	72.79478926621891	17.267511500669745	3.3419430469360734	0.218039376576379
ses-20260317_grp-09_run01	T3	2	4	762386.261685	762416.261685	0.0704162094717668	0.0361421930783242	66.63676400011873	5.371733025316171	3.1897250836715987	0.26072384206759464
ses-20260317_grp-09_run01	T3	3	4	762401.261685	762431.261685	0.0873277936096718	0.056432541450777196	68.91350296047561	6.514219387578194	3.0586933261342097	0.3048886590859451
ses-20260317_grp-09_run01	T3	4	4	762416.261685	762446.261685	0.09152639772012015	0.06061083127493745	71.96284386166312	3.5577764068965365	3.096437818274633	0.367485670430424
ses-20260317_grp-09_run01	T3	5	4	762431.261685	762461.261685	0.09267308501572384	0.06251329870520635	66.5822267358109	9.166645596403669	3.1428815930530867	0.4132581542623199
ses-20260317_grp-09_run01	T3	6	4	762446.261685	762476.261685	0.0931633372120525	0.0630538388676817	77.41870705962525	12.53307883487956	3.1418066086061254	0.40279223806836945
ses-20260317_grp-09_run01	T3	7	4	762461.261685	762491.261685	0.0938945965586932	0.0637860317746401	77.83424308298342	9.488083323513607	3.1607203290146506	0.34367583456353057
ses-20260317_grp-09_run01	T3	8	4	762476.261685	762506.261685	0.08916955690126416	0.05906094813229285	89.12804646844914	31.36839885093053	3.2132647902891485	0.33782011909497406
ses-20260317_grp-09_run01	T3	9	4	762491.261685	762521.261685	0.07249180921220465	0.04238296029134135	96.98912661657032	27.471543844976807	3.1752241581031835	0.40246975488896286
ses-20260317_grp-09_run01	T3	10	4	762506.261685	762536.261685	0.07059660519480515	0.040284005194805156	72.37065421183544	17.997562435660612	3.161022872752322	0.4234623790436242
ses-20260317_grp-09_run01	T3	11	4	762521.261685	762551.261685	0.08766892845117841	0.057333709595959605	63.98039704453707	4.513222883864817	3.2184381649792235	0.45727312468834796
ses-20260317_grp-09_run01	T3	12	4	762536.261685	762566.261685	0.08545779601338915	0.05374965058855255	74.60163275242232	1.1526907991142323	3.273025643993444	0.47023167127422166
ses-20260317_grp-09_run01	T3	13	4	762551.261685	762581.261685	0.07893434058597734	0.029279912725280847	86.5163239443446	14.98556576030515	3.3565891628400997	0.42588043552234617
ses-20260317_grp-09_run01	T3	14	4	762566.261685	762596.261685	0.08571747108456884	0.012362085582097747	90.89167662035851	19.656457946454104	3.4869916813324915	0.32477087479719574
ses-20260317_grp-09_run01	T3	15	4	762581.261685	762611.261685	0.08747020420346285	0.011279538704338551	88.19272838232578	21.95964919704265	3.549990448387811	0.2714898157945993
ses-20260317_grp-09_run01	T3	16	4	762596.261685	762626.261685	0.0772489816148284	0.019048277844631	91.44034423267843	19.450422864890335	3.543985419511193	0.29037739948284125
ses-20260317_grp-09_run01	T3	17	4	762611.261685	762641.261685	0.06512660439251586	0.026943157512246053	82.96849519930939	20.075775943637687	3.508063066298145	0.30158597757262007
ses-20260317_grp-09_run01	T3	18	4	762626.261685	762656.261685	0.064818520001626	0.024145028858308798	78.56914331440174	24.25016194180929	3.4356156649643554	0.3313379498326638
ses-20260317_grp-09_run01	T3	19	4	762641.261685	762671.261685	0.07887946477169475	0.038180228907397556	81.17670406321683	21.42598410085972	3.3891515195557336	0.3311901400917535
ses-20260317_grp-09_run01	T3	20	4	762656.261685	762686.261685	0.085573790241382	0.053637533239734594	74.8161869882563	15.147467711741875	3.3764724593727093	0.3433394797833346
ses-20260317_grp-09_run01	T3	21	4	762671.261685	762701.261685	0.10225933185937415	0.06390813746069215	81.59402873075449	14.652361933485196	3.3857679579678255	0.3781468552585928
ses-20260317_grp-09_run01	T3	22	4	762686.261685	762716.261685	0.11493247528334105	0.06924248931842886	73.78345203797437	5.7027491685555844	3.421304887205639	0.4306956970766808
ses-20260317_grp-09_run01	T3	23	4	762701.261685	762731.261685	0.09980243717226454	0.04651653257862505	69.12821087517177	0.8180005014539802	3.4557182513637934	0.5031114101711612
ses-20260317_grp-09_run01	T3	24	4	762716.261685	762746.261685	0.10961498498599435	0.048013411652661056	71.86118247157243	8.106510595092598	3.4659594507686164	0.4418362507665511
ses-20260317_grp-09_run01	T3	25	4	762731.261685	762761.261685	0.1338107794910514	0.0555183178243848	69.50912108723072	10.254777683194401	3.454765524392829	0.37226113997668187
ses-20260317_grp-09_run01	T3	26	4	762746.261685	762776.261685	0.1738927719601834	0.0815913892240271	83.18246261053486	12.704007926192993	3.4615444063603418	0.3670018963153406
ses-20260317_grp-09_run01	T3	27	4	762761.261685	762791.261685	0.1831765609640961	0.09826920559219529	94.78411246233078	4.494463164069799	3.496993626194689	0.3717184535276003
ses-20260317_grp-09_run01	T3	28	4	762776.261685	762806.261685	0.158401576860985	0.07468438890478071	89.01184448026076	19.1908191150672	3.516966459045144	0.37901136334834656
ses-20260317_grp-09_run01	T3	29	4	762791.261685	762821.261685	0.15592970010675905	0.06107341412545065	79.44295537601883	20.090564104721032	3.500443638770744	0.3501867122336295
ses-20260317_grp-09_run01	T3	30	4	762806.261685	762836.261685	0.14670017631670396	0.05675550846590475	65.70392103557113	13.655489947041616	3.483084426408918	0.35371372669675927
ses-20260317_grp-09_run01	T3	31	4	762821.261685	762851.261685	0.13347150190644413	0.06014375106469334	61.17038626168423	3.8870486160445488	3.465135306234315	0.42590803170797087
ses-20260317_grp-09_run01	T3	32	4	762836.261685	762866.261685	0.12810552148623164	0.08072316711729964	60.09191185716225	2.4127760173900654	3.458974210456663	0.4412685790344777
ses-20260317_grp-09_run01	T3	33	4	762851.261685	762881.261685	0.12867193174342106	0.09323544654605266	63.67015207908703	1.4665264510289797	3.438574769039876	0.3896564865812335
ses-20260317_grp-09_run01	T3	34	4	762866.261685	762896.261685	0.13423054152416106	0.09034920764527406	72.84063176466451	10.71551800620146	3.4258856573876075	0.3627772174551831
ses-20260317_grp-09_run01	T3	35	4	762881.261685	762911.261685	0.12550943825753644	0.07539323521185125	71.91041263889798	5.4921134655255415	3.411383103165182	0.3179740067048092
ses-20260317_grp-09_run01	T3	36	4	762896.261685	762926.261685	0.11247739587303125	0.05656618506222045	74.79191474546911	4.3677264449392155	3.3668874868310783	0.2703463842269092
ses-20260317_grp-09_run01	T3	37	4	762911.261685	762941.261685	0.1172068670177904	0.0554457639982523	66.97574108988317	2.8053730183621255	3.3602126051295165	0.2830791318273396
ses-20260317_grp-09_run01	T3	38	4	762926.261685	762956.261685	0.12160555854486121	0.055603800561668006	64.2730126243643	4.725100378141267	3.3588728558360694	0.30576730598106966
ses-20260317_grp-09_run01	T3	39	4	762941.261685	762971.261685	0.1261576443717021	0.0663110447039281	69.4385757775524	2.058087707580995	3.3654599413926984	0.4044456662411312
ses-20260317_grp-09_run01	T3	40	4	762956.261685	762986.261685	0.1307805846322005	0.07483072022542091	64.48090320546451	6.555277828608428	3.4173298207029705	0.45660631124120626
ses-20260317_grp-09_run01	T3	41	4	762971.261685	763001.261685	0.11599360850410645	0.06009437786727345	58.924035704366815	12.034016289471946	3.449949247730135	0.4081539222279479
ses-20260317_grp-09_run01	T3	42	4	762986.261685	763016.261685	0.1019330449026992	0.0580990871045341	70.4721374482623	22.79078242707348	3.4456279025316534	0.3426404952259343
ses-20260317_grp-09_run01	T3	43	4	763001.261685	763031.261685	0.10691958512901964	0.06369034929720985	76.13893981984975	24.821360897017	3.4698452898540113	0.32147982492237975
ses-20260317_grp-09_run01	T3	44	4	763016.261685	763046.261685	0.09851632499999996	0.047578875000000055	69.48119315551227	20.5937491799371	3.4223661235794536	0.35173692612090185
ses-20260317_grp-09_run01	T3	45	4	763031.261685	763061.261685	0.08343773148928846	0.03446711115030545	66.83379772809658	5.182910208295887	3.386780767621288	0.43571367178008164
ses-20260317_grp-09_run01	T3	46	4	763046.261685	763076.261685	0.10100597809018305	0.031698616137321146	65.21619011723939	18.953698341723317	3.3437775265845335	0.3539937241039063
ses-20260317_grp-09_run01	T3	47	4	763061.261685	763091.261685	0.1321693195364238	0.0424316523178808	78.91777303325216	13.957961519434711	3.1910906418775857	0.2617701050378928
ses-20260317_grp-09_run01	T3	48	4	763076.261685	763106.261685	0.14290277808580856	0.05535393808580855	72.04734214799606	12.546199756153506	3.0134030285289555	0.31284281837937983
ses-20260317_grp-09_run01	T3	49	4	763091.261685	763121.261685	0.1458969931932471	0.058017967151580495	75.84962219899118	8.977733061620498	2.9064503596363718	0.36572439146300173
