group_id	task_id	window_index	word_count	bert_umap1	bert_umap2	bert_umap3	bert_umap4	bert_umap5	bert_umap6	bert_umap7	bert_umap8	bert_umap9	bert_umap10	bert_valid
grp-09	T2	2	0	21.35928	3.8178399	5.383349	7.0700784	4.1037936	5.312973	3.791127	4.5650625	5.472383	4.6414185	False
grp-09	T2	3	10	-0.7251546	4.7962847	4.0349135	3.363727	6.9371862	2.9525928	2.2611456	1.408054	5.251964	6.067211	True
grp-09	T2	4	0	21.217693	3.8266323	5.321155	6.9099708	4.432876	5.290306	3.667979	4.6606903	5.731827	4.463268	False
grp-09	T2	5	76	-0.9783812	5.5564604	4.9889336	3.4279053	5.126945	4.524168	2.9476018	2.0272086	6.1063232	5.73904	True
grp-09	T2	6	31	-0.88302	5.495213	5.0072584	3.3789802	5.241917	4.4284234	2.878918	1.9270811	6.0886087	5.8346066	True
grp-09	T2	7	71	-1.2120116	5.6888046	4.82299	3.550393	5.080309	4.761633	3.3076444	1.9099407	6.0520377	5.7967224	True
grp-09	T2	8	92	-1.1492522	5.7491484	4.8073378	3.5468504	5.0890913	4.7535987	3.3448386	1.8925809	6.036426	5.753906	True
grp-09	T2	9	67	-1.2689782	5.5957055	4.917902	3.5022492	4.9095235	4.8388243	3.2938888	2.1472697	6.1310744	5.7464843	True
grp-09	T2	10	95	-1.737461	5.478182	4.870873	3.5540242	4.999442	4.951129	3.5230925	2.2430964	6.181733	5.881697	True
grp-09	T2	11	87	-1.1475748	5.7983046	4.911989	3.6110704	5.16682	4.7446895	3.3044202	1.7656921	6.080736	5.8553452	True
grp-09	T2	12	54	-1.5564065	5.292581	4.344219	3.6590974	5.649732	4.396209	3.2052197	1.5378932	5.5899277	6.2221055	True
grp-09	T2	13	65	-1.3685715	5.290658	4.3605776	3.5990508	5.486003	4.452773	3.0607052	1.5833877	5.6507397	6.1206913	True
grp-09	T2	14	89	-1.5544603	5.775001	5.0301437	3.7502892	5.5094967	4.8627906	3.503291	1.2225052	6.251496	6.455234	True
grp-09	T2	15	55	-0.90186214	5.621716	4.9110713	3.4175436	5.272993	4.4352503	3.0532568	1.9520595	6.0222845	5.7154136	True
grp-09	T2	16	66	-1.2263077	5.631875	4.6701813	3.5607946	5.196569	4.7288456	3.2744372	1.7081661	5.9545116	5.916082	True
grp-09	T2	17	49	-1.5792602	5.3874636	4.411004	3.5603957	6.0492034	3.9222121	3.6011097	2.159947	5.4829364	5.7935953	True
grp-09	T2	18	46	-0.38575223	3.8708382	3.3845277	2.883635	7.4040804	2.3735695	1.7711097	1.9514911	5.202087	5.8645406	True
grp-09	T2	19	39	-0.9923741	5.436549	4.947166	3.3144784	5.0673027	4.630619	3.2378573	2.2896574	6.1028686	5.7391005	True
grp-09	T3	0	10	-0.29203156	4.6133366	4.300349	3.3125143	7.691584	1.913344	1.9743679	2.077439	5.235877	5.8433557	True
grp-09	T3	1	0	21.188385	3.8186314	5.3004174	6.7809	3.974768	5.1418195	3.7742255	4.4156632	5.688549	4.6604624	False
grp-09	T3	2	0	21.407629	3.6981277	5.257236	6.8561807	4.1503167	5.477904	3.7834084	4.5955486	5.622335	4.616718	False
grp-09	T3	3	0	21.143665	3.7750986	5.2000294	7.052222	4.421803	5.287819	3.6509416	4.4494195	5.5175796	4.5402017	False
grp-09	T3	4	0	21.514437	4.0448503	5.213661	6.9422603	4.335308	5.352291	3.695103	4.495454	5.5581217	4.590279	False
grp-09	T3	5	0	21.33729	3.8257363	5.2670007	6.933314	4.410107	5.1987658	3.7053952	4.229482	5.5132227	4.622591	False
grp-09	T3	6	0	21.349363	3.8744338	5.292846	6.9231033	4.6218257	5.234102	3.8202744	4.6499696	5.584007	4.532878	False
grp-09	T3	7	7	-0.43559662	4.507424	4.262427	2.417792	7.4401484	2.4682806	2.5722654	1.6077944	5.189578	5.9594975	True
grp-09	T3	8	28	-0.23148002	4.280227	4.0732355	2.4695556	7.568587	2.4217727	2.1419046	1.5746766	5.4548116	6.111306	True
grp-09	T3	9	52	-0.39912927	4.7132983	4.1594005	3.3319173	7.4270005	2.4573028	1.9323778	1.3312223	5.2863803	6.112686	True
grp-09	T3	10	81	-0.4307833	5.514385	4.8462076	3.535218	7.638663	2.8324935	2.282206	0.4900255	5.806691	6.4591184	True
grp-09	T3	11	75	-0.62777495	5.6010756	4.8239517	3.5612953	7.1566415	3.3850343	2.4467304	0.3918407	5.8478255	6.49253	True
grp-09	T3	12	72	-0.4163254	5.5252566	4.930824	3.3212059	7.161673	3.2787335	2.381264	0.2573118	5.9461637	6.57354	True
grp-09	T3	13	97	-0.35379466	5.356505	4.7691255	3.2245862	7.4941535	2.9467409	2.2529945	0.34967196	5.8879747	6.5127664	True
grp-09	T3	14	72	-0.40564284	5.415268	4.8329453	3.303627	7.3307076	3.1138055	2.3181682	0.3842409	5.8842993	6.5207024	True
grp-09	T3	15	94	-0.35580862	5.546391	4.799813	3.4646697	7.249748	3.1930063	2.268915	0.20460828	5.9197507	6.580887	True
grp-09	T3	16	60	-0.3899894	5.422982	4.606626	3.4072375	7.136966	3.3577847	2.2478528	0.22584726	5.9841876	6.5498414	True
grp-09	T3	17	108	-0.42052677	5.6022606	5.01247	3.4347663	7.0693545	3.2874408	2.478921	0.42361745	5.8751464	6.5562043	True
grp-09	T3	18	94	-0.31383538	5.443706	5.0935807	3.1584294	7.1624284	3.0374968	2.4673994	0.617949	5.8786063	6.4997168	True
grp-09	T3	19	109	-0.2887986	5.527607	5.161857	3.4026139	7.4517226	2.698949	2.297013	0.59314424	5.650052	6.5476394	True
grp-09	T3	20	22	-1.373507	4.9150515	3.917184	3.4099734	5.7841215	4.062498	2.9397094	1.675029	5.277098	6.0003705	True
grp-09	T3	21	72	-0.531465	5.4795046	5.0222716	3.2453294	7.145448	3.1588037	2.5703979	0.56864417	5.803978	6.5194397	True
grp-09	T3	22	67	-0.31600553	4.450893	4.1455507	2.8409212	7.5467763	2.0886228	2.1348233	1.9435794	5.0898814	5.852966	True
grp-09	T3	23	47	-0.3369558	5.6301413	5.005372	3.7016249	7.498824	2.7260056	2.2012117	0.47772884	5.5906634	6.5081162	True
grp-09	T3	24	5	-0.35548714	4.8751206	4.56908	3.3278184	7.606681	2.040907	2.160284	1.8884255	5.240276	5.919228	True
grp-09	T4	0	0	21.420849	3.7376552	5.2009974	6.982206	4.1129637	5.219945	3.8388388	4.4529357	5.501107	4.737043	False
grp-09	T4	1	0	21.23613	3.9289362	5.2560797	7.0263314	4.256851	5.2596188	3.8258448	4.531124	5.4293427	4.6317415	False
grp-09	T4	2	11	-1.0749484	4.904719	4.0978613	3.2946107	5.607215	4.3042345	2.7448509	1.323944	5.545877	6.2460804	True
grp-09	T4	3	18	0.19904362	4.3759003	4.592759	1.9499055	7.8554406	1.9237723	2.0604496	1.014126	4.969007	6.2972445	True
grp-09	T4	4	0	21.360167	4.02035	5.1372647	6.915348	4.4324403	5.432357	3.7479596	4.4760637	5.481236	4.4547477	False
grp-09	T4	5	0	21.149517	3.849238	5.098703	6.821835	4.150953	5.296271	3.9960098	4.5435386	5.3441305	4.635403	False
grp-09	T4	6	30	0.031834554	4.084153	4.13115	2.211172	7.606007	2.017813	1.929944	1.5331107	4.977462	6.089239	True
grp-09	T4	7	10	-0.32299	3.7984145	3.4708567	2.6180522	7.70746	2.2289164	1.9117357	1.9251033	5.407849	5.8663	True
grp-09	T4	8	72	0.07779153	4.126108	4.2363315	1.9655033	7.8268642	2.001899	2.0213544	1.2797973	5.0750184	6.195521	True
grp-09	T4	9	61	-0.09127155	3.925444	3.6929977	2.704357	7.3109255	2.3157022	1.6289686	1.9867926	5.2039094	6.0409107	True
grp-09	T4	10	55	-0.070826545	4.1737022	4.2180657	2.0420883	7.8094378	2.0541441	2.165597	1.4924089	5.1435437	6.0946207	True
grp-09	T4	11	93	0.084138386	4.603341	4.7388535	2.2658253	7.6806755	2.104747	2.1269808	0.99509144	5.0626965	6.318145	True
grp-09	T4	12	54	0.21170406	4.333762	4.5631943	1.9966439	7.8589725	1.8461717	1.988231	1.0346159	4.89986	6.2731876	True
grp-09	T4	13	13	-0.04594555	4.472473	4.430828	2.7021267	7.8204255	1.7657092	1.97479	1.7028537	5.025739	5.9970365	True
grp-10	T1	0	0	21.341549	3.7414122	5.1596694	7.0166097	4.2680683	5.2467313	3.811323	4.318191	5.6328316	4.6631527	False
grp-10	T1	1	0	21.331886	3.8998854	5.0894146	7.0622616	4.2787466	5.3890166	3.783374	4.4769025	5.4659986	4.856554	False
grp-10	T1	2	0	21.023464	3.8823829	5.0536594	6.84017	4.3114963	5.1667933	3.9418736	4.5851054	5.6350927	4.62499	False
grp-10	T1	3	0	21.435984	3.8684897	5.1516175	7.024395	4.2811036	5.3877807	3.887942	4.495702	5.487098	4.36323	False
grp-10	T1	4	0	21.23355	3.9823213	5.111134	6.8886213	4.2587147	5.224654	3.8420405	4.459318	5.545874	4.496885	False
grp-10	T1	5	0	21.284302	3.959483	5.0502205	6.743179	4.3848367	5.1124454	3.8388057	4.480556	5.54335	4.750873	False
grp-10	T1	6	0	21.072706	3.8218257	5.0071383	6.716145	4.0943685	5.367827	4.0944033	4.414195	5.534602	4.719724	False
grp-10	T1	7	71	-1.6369069	5.2913585	4.3463387	3.260622	6.117045	3.6802769	4.00169	3.0838413	5.5378222	5.157802	True
grp-10	T1	8	41	-1.6523051	5.4534383	4.501363	3.6071458	5.9293065	4.107108	3.6470618	2.0662267	5.5927415	5.891437	True
grp-10	T1	9	48	-1.7116667	5.2686467	4.006746	3.3741362	6.4771743	3.308393	4.008298	3.1342351	5.053146	5.043327	True
grp-10	T1	10	58	-1.6922392	5.287151	4.1025925	3.2814295	6.364164	3.4583082	4.1419625	3.2255936	5.1829324	5.0011544	True
grp-10	T1	11	53	-1.5732503	5.4066586	4.473192	3.2861392	5.8297477	3.9906278	3.9346528	2.92269	5.633662	5.2429156	True
grp-10	T1	12	64	-1.6860715	5.146189	4.113593	3.2409887	6.1762953	3.4954782	3.7892778	3.2896922	5.433934	4.9583364	True
grp-10	T1	13	70	-1.6382713	5.437892	4.4622145	3.3489666	5.8304768	4.041044	3.9246514	2.843919	5.649953	5.3088374	True
grp-10	T1	14	29	-1.6461134	5.293738	4.187677	3.5030408	6.306788	3.5699458	3.7419717	2.5466802	5.2466774	5.489572	True
grp-10	T1	15	70	-1.7398856	5.276305	3.955773	3.4681463	6.522335	3.301953	3.9489334	2.9658024	4.9665375	5.1655555	True
grp-10	T1	16	91	-1.7691815	5.2759404	3.9703453	3.4337718	6.4325953	3.3586922	3.9928138	3.0586882	5.006817	5.099777	True
grp-10	T1	17	31	-1.6654167	5.2220984	4.0599895	3.5034776	6.4744377	3.3621585	3.7385292	2.6694348	5.1142592	5.402036	True
grp-10	T1	18	60	-0.32906964	4.7248325	4.410251	3.3347285	7.6608357	1.9713292	2.0706167	1.9968799	5.2330165	5.867488	True
grp-10	T1	19	11	-0.22303706	3.7878566	3.465146	2.8693445	7.1294312	2.4658577	1.6151774	2.1988847	5.1762447	5.940239	True
grp-10	T2	0	0	21.025198	3.807074	5.180979	6.726666	4.1941133	5.324931	3.912747	4.3711443	5.5841775	4.522831	False
grp-10	T2	1	0	21.457539	3.7779093	5.156384	6.993361	4.37767	5.419555	3.9047685	4.4351754	5.5766015	4.452462	False
grp-10	T2	2	0	21.2704	3.9604857	5.07797	6.966262	4.310744	5.237215	3.9465203	4.492613	5.5361824	4.6473885	False
grp-10	T2	3	0	21.329866	3.858523	5.082916	6.9626856	4.3287473	5.352422	4.1163936	4.399203	5.5851817	4.415416	False
grp-10	T2	4	0	21.362492	3.843339	5.0448484	6.948697	4.3360467	5.3869033	4.180986	4.4436946	5.5747347	4.655598	False
grp-10	T2	5	33	-1.1761516	4.7207646	3.8331287	3.4147727	5.4706006	4.3432913	2.466312	1.5377543	5.4122396	6.104523	True
grp-10	T2	6	60	-1.1541189	5.4568324	4.9879146	3.4549925	4.9036083	4.7831473	3.0490935	2.0583384	6.1407003	5.8881702	True
grp-10	T2	7	24	-1.2714523	4.956184	4.0967607	3.5194879	5.5219126	4.321411	2.7030811	1.5387963	5.494349	6.172801	True
grp-10	T2	8	48	-1.4748265	5.7440977	4.8576427	3.6920714	5.5832434	4.6940145	3.4258482	1.3216144	6.080831	6.2714305	True
grp-10	T2	9	62	-0.976785	5.722816	4.793282	3.4502442	5.3251834	4.430875	3.346182	2.078538	5.9239492	5.5922356	True
grp-10	T2	10	62	-1.4457855	5.36323	4.9550896	3.6679046	5.3248158	4.723933	3.1584847	1.5153701	6.0034747	6.5135694	True
grp-10	T2	11	61	-0.88653857	5.6612153	4.8283515	3.3879454	5.4392843	4.271044	3.308616	2.1608608	5.8951054	5.570075	True
grp-10	T2	12	70	-0.45975485	4.7673435	4.38436	3.3500738	7.4392805	2.0668712	2.222663	2.2461748	5.150705	5.7116857	True
grp-10	T2	13	46	-1.4807317	5.393406	4.952536	3.6944122	5.4123325	4.6933413	3.2043405	1.4544159	5.997006	6.55494	True
grp-10	T2	14	62	-1.4415207	5.625674	4.8605204	3.692531	5.6258955	4.7537675	3.2861173	1.0948192	6.055091	6.5117683	True
grp-10	T2	15	67	-0.918528	5.352103	5.054793	3.29626	5.310036	4.5551014	3.032678	1.7256433	6.1276355	6.1366277	True
grp-10	T2	16	51	-1.3081973	5.6264367	4.934344	3.6101646	5.7984743	4.5571094	3.252557	1.0483779	6.097925	6.49917	True
grp-10	T2	17	112	-1.7609097	5.4325953	4.8229103	3.5522127	5.028425	4.9114175	3.5519946	2.3005795	6.14249	5.856085	True
grp-10	T2	18	17	-0.33639872	4.860046	4.5818877	3.4586055	7.69108	1.8965654	2.085726	2.0504823	5.2954884	5.8470387	True
grp-10	T2	19	107	-1.6565813	5.5833077	4.6590323	3.7717125	5.39594	4.825495	3.4259427	1.3262182	5.934652	6.3796024	True
grp-10	T2	20	28	-0.40268204	4.9036546	4.563591	3.5466242	7.6533737	1.944834	2.105244	2.0861807	5.3283057	5.8282146	True
grp-10	T2	21	85	-1.4212776	5.561082	4.9033375	3.5246365	4.9905834	4.78142	3.3529203	2.2313254	6.1008797	5.7307076	True
grp-10	T2	22	57	-1.7213733	5.431965	4.7555957	3.5512192	5.169337	4.7486725	3.5611877	2.3164108	6.0180726	5.799706	True
grp-10	T2	23	66	-1.6424208	5.5829	4.9813356	3.6226652	5.021211	4.9781356	3.4828036	1.9781996	6.235126	6.00892	True
grp-10	T2	24	51	-1.2947938	4.8646607	3.9281166	3.4450812	5.5740457	4.2542496	2.7336974	1.5723697	5.3769226	6.092619	True
grp-10	T2	25	49	-1.6757501	5.6650968	4.9425106	3.7037044	5.199397	4.956749	3.5342577	1.6524699	6.1962547	6.184734	True
grp-10	T2	26	25	-0.5160395	4.7280846	4.3039007	3.3533344	7.407787	2.153849	2.270362	2.2703424	5.178823	5.733189	True
grp-10	T2	27	30	-0.31432062	4.275456	3.8297975	3.2685692	7.500544	2.0557868	1.7510023	2.214362	5.1746244	5.8091846	True
grp-10	T2	28	70	-1.3833917	5.031003	4.1357265	3.536443	5.89694	4.019335	2.8933125	1.5410453	5.379756	6.1765757	True
grp-10	T2	29	51	-1.6245915	5.7724557	5.0668874	3.8283222	5.6069856	4.865132	3.5221703	1.0313989	6.275671	6.6650577	True
grp-10	T3	0	0	21.269484	3.8353035	5.071477	6.84321	4.078176	5.1530237	3.8816361	4.2646346	5.5173774	4.582784	False
grp-10	T3	1	0	21.26335	3.766013	5.120779	6.9714155	4.37052	5.289551	4.0102468	4.428893	5.71685	4.403101	False
grp-10	T3	2	0	21.14854	3.890747	5.0583453	6.7427197	4.4459853	5.2604513	3.8313344	4.405857	5.4208097	4.5099373	False
grp-10	T3	3	0	21.228285	3.9263809	5.165098	7.0421844	4.3566585	5.089962	4.01313	4.2246265	5.353577	4.714949	False
grp-10	T3	4	0	21.245382	3.8067873	5.1406474	7.001994	4.182852	5.382059	3.908593	4.221128	5.4709454	4.447957	False
grp-10	T3	5	0	21.174574	3.8363147	5.015765	6.7461467	4.325681	5.437486	3.9646556	4.501104	5.708884	4.481027	False
grp-10	T3	6	0	21.271954	3.9398587	5.050217	6.99689	4.2023234	5.1666417	4.0113225	4.2837896	5.41652	4.47266	False
grp-10	T3	7	0	21.265106	3.785221	5.0772386	6.9641886	4.276308	5.2380824	3.9780004	4.3459563	5.564338	4.450136	False
grp-10	T3	8	25	-1.159043	4.724982	3.8564951	3.3771844	5.534685	4.3062706	2.5180562	1.4172318	5.403521	6.1980247	True
grp-10	T3	9	78	-0.6817566	5.579862	4.800467	3.5692456	7.045033	3.4461367	2.50734	0.5185073	5.8694	6.452431	True
grp-10	T3	10	75	-0.5910953	5.5053144	4.7410583	3.538494	7.478911	3.135338	2.3761694	0.41726017	5.8871274	6.478391	True
grp-10	T3	11	97	-0.7584055	5.5980225	4.732199	3.624557	6.9305286	3.5753562	2.4997382	0.49928543	5.831132	6.4399376	True
grp-10	T3	12	81	-0.2895137	5.419983	4.9992166	3.4622	7.568566	2.5527523	2.1881263	0.72772485	5.6258593	6.463876	True
grp-10	T3	13	37	-0.5223158	5.6263485	4.8835354	3.5390613	7.2321873	3.2891474	2.372806	0.28672692	5.813608	6.5262437	True
grp-10	T3	14	55	-0.5342592	5.505271	4.733838	3.5944664	7.5216722	3.0531528	2.3470829	0.4507982	5.6944613	6.429689	True
grp-10	T3	15	34	-0.5090877	5.576111	4.857582	3.503392	7.3195214	3.2409737	2.3668172	0.2768333	5.847351	6.541303	True
grp-10	T3	16	78	-0.40144995	5.391064	4.622099	3.4916866	7.3888516	3.0751998	2.1392543	0.26925877	5.794637	6.499965	True
grp-10	T3	17	64	-0.5759233	5.462019	4.729793	3.4564464	7.4524307	3.1371365	2.4287627	0.46793747	5.850964	6.467036	True
grp-10	T3	18	82	-0.35339016	5.4551444	4.749733	3.3901393	7.3230295	3.1890233	2.1758072	0.11207377	5.9286194	6.5832276	True
grp-10	T3	19	56	-0.5658512	4.8946466	4.214081	3.2842216	7.1293015	2.9030192	2.1729488	1.0440656	5.3547406	6.2265787	True
grp-10	T3	20	50	-0.35567778	5.36976	4.648925	3.34087	7.3861175	3.1442914	2.1407723	0.15466578	5.9641147	6.555524	True
grp-10	T3	21	17	-0.3412074	5.3106394	4.5675273	3.3289766	7.4001956	3.1229627	2.0985575	0.16980876	5.9631014	6.5435386	True
grp-10	T4	0	3	-0.2355215	3.7324717	3.3987417	2.9224026	6.96376	2.5661852	1.5553963	2.3322153	5.191078	5.9381604	True
grp-10	T4	1	0	21.10385	4.108476	5.0599017	6.808783	4.1773143	5.2545047	4.0242267	4.243701	5.4820843	4.609031	False
grp-10	T4	2	2	-0.14402385	3.7903473	3.4033453	3.0115137	7.132585	2.3517168	1.4059792	2.3334951	5.1919613	5.9192104	True
grp-10	T4	3	0	21.242704	3.9497447	5.0093393	6.8605695	4.3053412	5.4154797	4.031428	4.3818183	5.61525	4.769447	False
grp-10	T4	4	0	21.272339	3.7833884	5.147268	6.920704	4.3402367	5.169767	4.2978497	4.5672417	5.7479706	4.6330147	False
grp-10	T4	5	15	0.09791129	4.157364	4.135371	2.6190155	7.7145615	1.82895	1.6615789	1.7137799	5.050488	6.0798163	True
grp-10	T4	6	84	0.107890524	4.3164573	4.376908	2.3909547	7.7964325	1.8387156	1.8742954	1.4282205	5.0160375	6.1469026	True
grp-10	T4	7	1	-0.17428051	3.727098	3.457658	2.8271034	7.0396585	2.5423996	1.6003495	2.2854111	5.1803417	5.957248	True
grp-10	T4	8	32	0.0781799	4.2074213	4.171786	2.6774402	7.7653046	1.7685341	1.6766173	1.7173064	5.008427	6.050025	True
grp-10	T4	9	65	0.06971538	4.4359083	4.4404507	2.7280624	7.8427615	1.6879666	1.8244348	1.6143887	4.994042	6.066146	True
grp-10	T4	10	73	-0.12273511	4.6064262	4.450882	3.0641093	7.8109703	1.7917563	1.9226012	1.7837694	5.1340814	5.97407	True
grp-10	T4	11	12	0.06672333	4.378615	4.408858	2.5058799	7.83189	1.7725704	1.9031261	1.5456629	5.0130324	6.0846553	True
grp-11	T1	0	30	-0.4188681	4.3955064	3.9314916	3.3697112	7.501562	2.0693262	1.9411123	2.4229603	5.240826	5.7184815	True
grp-11	T1	1	61	-1.6464739	5.1564016	4.109865	3.1730807	6.2874794	3.397748	4.023751	3.4069808	5.319505	4.8891087	True
grp-11	T1	2	74	-1.7077277	5.1523724	4.0401893	3.29038	6.33729	3.3376184	3.9187367	3.2641456	5.2159667	4.9771156	True
grp-11	T1	3	46	-1.587155	5.088896	3.9278126	3.226912	6.674065	3.0799506	3.8895316	3.20384	5.011497	4.9702044	True
grp-11	T1	4	35	-1.7303685	5.2924695	3.9346585	3.488841	6.5563946	3.2923403	3.9277198	2.90781	4.933669	5.1936073	True
grp-11	T1	5	41	-0.76068753	4.8155837	4.2357745	3.340079	7.2549405	2.361492	2.596936	2.412831	5.164973	5.609064	True
grp-11	T1	6	60	-0.57813907	4.4492707	4.074309	2.6722646	7.3740554	2.4658806	2.5717642	2.029324	5.2666516	5.7857823	True
grp-11	T1	7	49	-0.67913157	4.8052464	4.196659	3.3181794	7.1564035	2.6069622	2.4165547	1.8862323	5.2500434	5.87046	True
grp-11	T1	8	46	-1.5410603	5.312473	4.3945875	3.1741722	6.192572	3.6790383	4.0675554	3.0050085	5.439512	5.1943116	True
grp-11	T1	9	78	-1.6050733	5.2903385	4.358702	3.2588036	5.992285	3.8091767	3.868972	2.9220295	5.506234	5.242767	True
grp-11	T1	10	77	-1.6269034	5.112476	4.048687	3.2927706	6.423366	3.3093386	3.7716153	3.0770698	5.250754	5.1157517	True
grp-11	T1	11	39	-0.47633848	4.786451	4.3877363	3.372314	7.4879384	2.0524762	2.2458332	2.2241416	5.155273	5.725608	True
grp-11	T1	12	15	-0.37794772	3.7901752	3.373743	2.7346256	7.5784025	2.2496583	1.872452	2.0281894	5.268157	5.7998013	True
grp-11	T1	13	1	0.06780135	4.8304935	4.8307643	3.1113656	7.6793594	1.9247607	1.8594363	1.5325049	5.3994493	6.177365	True
grp-11	T1	14	0	21.246283	3.7293162	5.0257835	6.903685	4.3147078	5.1318765	4.1910014	4.253913	5.458519	4.466943	False
grp-11	T1	15	0	21.056479	3.9492621	5.1556315	6.852449	4.524189	5.3919425	4.0429506	4.474968	5.5298038	4.440205	False
grp-11	T1	16	13	-0.2538113	4.259836	4.2097006	2.1280563	7.495056	2.534282	2.3955638	1.4378324	5.3731394	6.1523156	True
grp-11	T1	17	78	-0.4831614	4.443607	4.1305623	2.5566728	7.444639	2.361175	2.521497	1.8899294	5.149779	5.829754	True
grp-11	T1	18	3	-0.24733356	5.060727	4.8322854	3.0939052	7.527462	2.5483975	2.3112633	1.1070344	5.6032367	6.3406672	True
grp-11	T2	0	7	-0.24618535	4.3919816	4.0506043	3.2221384	7.671281	1.9258705	1.8103988	2.1241722	5.2227297	5.851757	True
grp-11	T2	1	0	21.250645	3.9372954	5.0762177	6.8421426	4.159755	5.152955	4.1067967	4.2587667	5.4970675	4.6423235	False
grp-11	T2	2	0	21.346806	3.8431928	5.005158	7.1244516	4.242127	5.2144775	4.1311545	4.427237	5.536183	4.676052	False
grp-11	T2	3	0	21.165009	3.8642602	5.1203527	6.7894773	4.4520617	5.3418994	4.21977	4.6304703	5.6605616	4.3856835	False
grp-11	T2	4	0	21.191767	4.017779	5.0877857	6.800863	4.12086	5.281727	4.2374825	4.313067	5.647781	4.599932	False
grp-11	T2	5	0	21.048767	4.0369983	5.2253537	6.8302784	4.5017915	5.5050697	4.17366	4.2920265	5.3332295	4.473547	False
grp-11	T2	6	32	-1.0547994	4.8281045	4.0992227	3.4403338	5.9203773	3.9503548	2.4913003	1.4910035	5.496146	6.23888	True
grp-11	T2	7	70	-1.27633	5.4922047	4.9411983	3.478585	4.9040184	4.8093057	3.141495	2.1198547	6.1176953	5.842539	True
grp-11	T2	8	75	-1.1660484	5.2609625	4.896472	3.4618182	5.1072125	4.54741	2.8638825	2.0340607	6.016237	5.979576	True
grp-11	T2	9	38	-1.096854	5.173343	4.8205156	3.44951	5.237832	4.4487476	2.7504888	1.8564354	5.934842	6.1068473	True
grp-11	T2	10	90	-1.5771936	5.4736495	4.8824477	3.501301	4.913637	4.9408846	3.4750447	2.3146453	6.1698895	5.791245	True
grp-11	T2	11	70	-1.2869598	5.545696	5.0043774	3.4539263	4.8196707	4.934128	3.3345559	2.215173	6.211206	5.788044	True
grp-11	T2	12	76	-1.6775682	5.534204	4.74114	3.631531	5.4145365	4.608887	3.572008	2.028598	5.9309	5.943964	True
grp-11	T2	13	38	-0.87980986	5.7019925	4.985262	3.5156832	5.956352	4.105215	3.0055463	1.1992443	5.9380517	6.2177496	True
grp-11	T2	14	54	-1.1478662	5.1354523	4.717769	3.4571576	5.258219	4.47945	2.7827003	1.7904072	5.871456	6.125203	True
grp-11	T2	15	69	-1.3203945	5.0019255	4.1981597	3.5434573	5.484788	4.362328	2.73708	1.525867	5.546142	6.2253795	True
grp-11	T2	16	82	-1.6846598	5.515259	4.944535	3.5825882	4.9324107	4.9878993	3.4849443	2.1967452	6.224877	5.887484	True
grp-11	T2	17	57	-0.38165465	4.5799627	4.1640425	3.3391602	7.5309973	1.9744203	2.0004914	2.2096686	5.098842	5.7495394	True
grp-11	T2	18	85	-1.7202259	5.6269207	4.9556446	3.83577	5.6179705	4.795618	3.527715	1.1639531	6.120814	6.669775	True
grp-11	T2	19	32	-1.2926449	4.7110505	3.7714183	3.395779	5.7115707	4.094104	2.624781	1.5010833	5.2397804	6.138282	True
grp-11	T2	20	79	-0.43515	4.253064	3.8880396	2.9243765	7.5208073	2.2321773	2.125907	2.1211145	5.2952676	5.8099146	True
grp-11	T2	21	61	-0.60122573	4.152839	3.836378	2.6835296	7.4464355	2.4844255	2.4300365	2.2242053	5.501723	5.794259	True
grp-11	T2	22	47	-1.3786385	4.760019	3.8171334	3.46334	5.6064568	4.2237763	2.646815	1.3970951	5.2555614	6.252203	True
grp-11	T2	23	67	-0.39088577	3.987015	3.4580448	3.0605302	7.272912	2.403139	1.7296778	2.0457852	5.178007	5.8690047	True
grp-11	T2	24	11	-0.3653581	4.5806737	4.1862288	3.5321434	7.676801	2.001162	1.8208761	2.123299	5.4316573	5.8818865	True
grp-11	T2	25	0	21.267406	3.8062422	5.2158685	7.017156	4.5166316	5.485382	4.1058373	4.355212	5.3703556	4.542513	False
grp-11	T2	26	15	-1.6762006	5.3530035	4.3500767	3.3202305	6.1355076	3.848823	3.692969	2.7426014	5.8142085	5.3247075	True
grp-11	T2	27	4	-0.17310745	4.1716833	4.0120854	2.3447762	7.687659	2.3160183	2.0926113	1.5581626	5.4236126	6.1119676	True
grp-11	T2	28	8	-1.067637	4.901381	4.1980186	3.2777205	5.649674	4.281614	2.7480679	1.3462274	5.5809565	6.263023	True
grp-11	T3	0	22	-0.63340175	4.833119	4.3981414	3.3465297	7.053985	2.588735	2.3824563	2.0685244	5.3520837	5.856934	True
grp-11	T3	1	3	-1.0509982	4.8029914	4.012497	3.3083684	5.6597486	4.225313	2.6132853	1.3434881	5.4951773	6.262076	True
grp-11	T3	2	9	-0.35378376	4.241639	3.9457772	2.8745434	7.904553	2.1220295	2.0808275	2.0037272	5.606221	5.9135957	True
grp-11	T3	3	16	-0.2689014	4.3624864	4.0291963	3.3167737	7.752713	1.9142326	1.7522012	2.1802936	5.3462405	5.852341	True
grp-11	T3	4	6	-0.14316669	3.9030998	3.7896929	2.445783	7.593756	2.2012823	1.8968225	1.8874598	5.285158	5.9957895	True
grp-11	T3	5	7	-0.18431857	3.9632206	3.8747656	2.3851035	7.5435915	2.378258	2.0456886	1.9223616	5.4795575	6.0542784	True
