group_id	task_id	window_index	window_start_s	participant_id	gemap_F0semitoneFrom27.5Hz_sma3nz_amean	gemap_F0semitoneFrom27.5Hz_sma3nz_stddevNorm	gemap_F0semitoneFrom27.5Hz_sma3nz_percentile20.0	gemap_F0semitoneFrom27.5Hz_sma3nz_percentile50.0	gemap_F0semitoneFrom27.5Hz_sma3nz_percentile80.0	gemap_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2	gemap_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope	gemap_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope	gemap_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope	gemap_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope	gemap_loudness_sma3_amean	gemap_loudness_sma3_stddevNorm	gemap_loudness_sma3_percentile20.0	gemap_loudness_sma3_percentile50.0	gemap_loudness_sma3_percentile80.0	gemap_loudness_sma3_pctlrange0-2	gemap_loudness_sma3_meanRisingSlope	gemap_loudness_sma3_stddevRisingSlope	gemap_loudness_sma3_meanFallingSlope	gemap_loudness_sma3_stddevFallingSlope	gemap_jitterLocal_sma3nz_amean	gemap_jitterLocal_sma3nz_stddevNorm	gemap_shimmerLocaldB_sma3nz_amean	gemap_shimmerLocaldB_sma3nz_stddevNorm	gemap_HNRdBACF_sma3nz_amean	gemap_HNRdBACF_sma3nz_stddevNorm	gemap_logRelF0-H1-H2_sma3nz_amean	gemap_logRelF0-H1-H2_sma3nz_stddevNorm	gemap_logRelF0-H1-A3_sma3nz_amean	gemap_logRelF0-H1-A3_sma3nz_stddevNorm	gemap_F1frequency_sma3nz_amean	gemap_F1frequency_sma3nz_stddevNorm	gemap_F1bandwidth_sma3nz_amean	gemap_F1bandwidth_sma3nz_stddevNorm	gemap_F1amplitudeLogRelF0_sma3nz_amean	gemap_F1amplitudeLogRelF0_sma3nz_stddevNorm	gemap_F2frequency_sma3nz_amean	gemap_F2frequency_sma3nz_stddevNorm	gemap_F2amplitudeLogRelF0_sma3nz_amean	gemap_F2amplitudeLogRelF0_sma3nz_stddevNorm	gemap_F3frequency_sma3nz_amean	gemap_F3frequency_sma3nz_stddevNorm	gemap_F3amplitudeLogRelF0_sma3nz_amean	gemap_F3amplitudeLogRelF0_sma3nz_stddevNorm	gemap_alphaRatioV_sma3nz_amean	gemap_alphaRatioV_sma3nz_stddevNorm	gemap_hammarbergIndexV_sma3nz_amean	gemap_hammarbergIndexV_sma3nz_stddevNorm	gemap_slopeV0-500_sma3nz_amean	gemap_slopeV0-500_sma3nz_stddevNorm	gemap_slopeV500-1500_sma3nz_amean	gemap_slopeV500-1500_sma3nz_stddevNorm	gemap_alphaRatioUV_sma3nz_amean	gemap_hammarbergIndexUV_sma3nz_amean	gemap_slopeUV0-500_sma3nz_amean	gemap_slopeUV500-1500_sma3nz_amean	gemap_loudnessPeaksPerSec	gemap_VoicedSegmentsPerSec	gemap_MeanVoicedSegmentLengthSec	gemap_StddevVoicedSegmentLengthSec	gemap_MeanUnvoicedSegmentLength	gemap_StddevUnvoicedSegmentLength
grp-07	T2	12	360.0	P1	25.406797409057617	0.20484939217567444	22.03742790222168	27.270977020263672	29.19187355041504	7.154445648193359	291.1922302246094	266.3893127441406	280.919189453125	446.439697265625	0.1680912971496582	1.114837646484375	0.06590304523706436	0.10601039975881577	0.18195679783821106	0.1160537526011467	5.037695407867432	3.6807663440704346	3.7816474437713623	2.569204568862915	0.04793355241417885	2.536918878555298	1.330182433128357	0.772574782371521	2.786567449569702	1.6533927917480469	2.6005449295043945	6.382681369781494	24.750253677368164	0.5584011077880859	475.3330993652344	0.37365633249282837	1176.273193359375	0.20619133114814758	-127.57928466796875	-0.6991671323776245	1516.2034912109375	0.16064147651195526	-133.32044982910156	-0.6087429523468018	2553.1787109375	0.107553631067276	-135.12646484375	-0.5838096141815186	-19.04235076904297	-0.36360660195350647	28.63109588623047	0.2815859913825989	0.0007773548713885248	46.72431564331055	-0.0173829086124897	-0.747616708278656	-16.20256233215332	26.147422790527344	-0.04548460990190506	-0.0017316436860710382	1.0670223236083984	2.8056113719940186	0.12535713613033295	0.13332244753837585	0.21108433604240417	0.3217310607433319
grp-07	T2	12	360.0	P2	25.905017852783203	0.1866561472415924	22.44363021850586	25.738651275634766	29.925888061523438	7.482257843017578	240.2248992919922	182.32955932617188	274.8216552734375	545.715576171875	0.07196156680583954	0.5730141997337341	0.035236869007349014	0.061536069959402084	0.10089074075222015	0.06565387547016144	0.9764871597290039	0.548142671585083	0.6527398228645325	0.39839911460876465	0.02231653407216072	1.6468145847320557	1.153977870941162	0.5987847447395325	4.65643835067749	0.6887446641921997	6.825602054595947	1.5822943449020386	24.91988182067871	0.472284734249115	471.38861083984375	0.36333006620407104	1226.5694580078125	0.22166156768798828	-169.02706909179688	-0.39499735832214355	1510.9454345703125	0.17456743121147156	-170.6119384765625	-0.3658479154109955	2575.980224609375	0.10355626046657562	-171.378173828125	-0.3538961410522461	-18.54934310913086	-0.37679439783096313	28.112058639526367	0.2992686331272125	-0.011764449998736382	-3.1894137859344482	-0.017670217901468277	-0.6622127294540405	-20.443302154541016	30.293806076049805	-0.045651283115148544	-0.0066293939016759396	3.434478282928467	1.50350821018219	0.09399999678134918	0.0819864422082901	0.448888897895813	0.6020725965499878
grp-07	T2	12	360.0	P3	25.150814056396484	0.23923271894454956	18.979644775390625	27.63698387145996	29.20166778564453	10.222023010253906	487.21337890625	562.2195434570312	194.75796508789062	331.6026916503906	0.1331871598958969	1.3578739166259766	0.050356462597846985	0.08822644501924515	0.15475115180015564	0.10439468920230865	3.08760666847229	4.190951347351074	5.054319381713867	7.231071472167969	0.03683972731232643	2.0794668197631836	1.3052399158477783	0.8173864483833313	2.5390946865081787	1.9699311256408691	-2.015636682510376	-10.996384620666504	21.094358444213867	0.9157896041870117	464.4074401855469	0.33739757537841797	1157.522216796875	0.17080669105052948	-114.61001586914062	-0.8179839253425598	1539.1221923828125	0.14936563372612	-121.8510513305664	-0.6933204531669617	2562.169189453125	0.08924167603254318	-123.54947662353516	-0.6681488752365112	-19.350433349609375	-0.32219547033309937	27.90401268005371	0.2713489532470703	0.006703835446387529	5.265926361083984	-0.01892930082976818	-0.6179734468460083	-20.87009620666504	30.694171905517578	-0.05219799652695656	-0.0037619806826114655	0.4001333713531494	2.707219362258911	0.15209876000881195	0.13006851077079773	0.19456790387630463	0.2594345510005951
grp-07	T2	12	360.0	P4	25.214405059814453	0.23844696581363678	19.011985778808594	27.53472137451172	29.033916473388672	10.021930694580078	259.36181640625	272.3135681152344	329.87554931640625	676.4779663085938	0.22033676505088806	0.7436605095863342	0.07458062469959259	0.17327769100666046	0.3493768572807312	0.2747962474822998	4.40490198135376	2.8324966430664062	3.0936367511749268	2.2483150959014893	0.043759386986494064	1.9435927867889404	1.2730615139007568	0.9155797362327576	3.589815378189087	1.4341585636138916	3.3950414657592773	4.929105758666992	28.023963928222656	0.48836037516593933	498.218017578125	0.34916794300079346	1232.3594970703125	0.171409472823143	-98.17803192138672	-0.9416314959526062	1567.8756103515625	0.16392597556114197	-106.00737762451172	-0.789131224155426	2608.628662109375	0.102867491543293	-108.99586486816406	-0.7420079708099365	-20.35014533996582	-0.38141119480133057	30.38996124267578	0.2785191237926483	0.009824736043810844	3.5749666690826416	-0.01803150773048401	-0.6458299160003662	-15.776215553283691	26.30888557434082	-0.04711795598268509	-0.0006566609954461455	3.7345781326293945	2.638610601425171	0.19493670761585236	0.16831159591674805	0.1815492957830429	0.2891007959842682
grp-07	T2	13	390.0	P1	28.840919494628906	0.21416305005550385	23.30356788635254	29.94158935546875	34.12278747558594	10.819219589233398	232.35235595703125	409.39178466796875	84.03934478759766	81.02747344970703	0.291745126247406	1.0668779611587524	0.07936684787273407	0.15964791178703308	0.47669464349746704	0.3973277807235718	7.680705547332764	5.495450973510742	5.812505722045898	4.354854106903076	0.039906423538923264	2.47481632232666	1.1952252388000488	0.837131679058075	5.045884609222412	0.8818429708480835	3.587611675262451	3.806823253631592	27.35749053955078	0.5136329531669617	488.92120361328125	0.32113945484161377	1233.9615478515625	0.17606592178344727	-92.54884338378906	-0.9943058490753174	1521.212158203125	0.17132897675037384	-99.11388397216797	-0.8428086042404175	2645.484130859375	0.09534287452697754	-103.77616882324219	-0.7647143602371216	-19.43701171875	-0.3739892244338989	30.107126235961914	0.27657029032707214	0.0018476264085620642	19.500585556030273	-0.0188484825193882	-0.6981657147407532	-14.744131088256836	25.021255493164062	-0.050299495458602905	-0.0019307975890114903	2.134044647216797	2.5050101280212402	0.2194666564464569	0.1727263182401657	0.1745588332414627	0.25328683853149414
grp-07	T2	13	390.0	P2	29.929733276367188	0.19097517430782318	24.13741111755371	31.771398544311523	34.81293869018555	10.675527572631836	230.21755981445312	240.84898376464844	109.76642608642578	152.20620727539062	0.12869173288345337	0.6671504378318787	0.052572835236787796	0.11291804909706116	0.18858098983764648	0.136008158326149	1.9173012971878052	1.1710411310195923	1.3706830739974976	0.8661689758300781	0.027040811255574226	1.818202018737793	1.1753461360931396	0.727407693862915	5.886961936950684	0.693638265132904	6.397162437438965	1.9219942092895508	26.154523849487305	0.4347195029258728	465.3129577636719	0.31751182675361633	1192.27978515625	0.22084543108940125	-105.7449951171875	-0.8912592530250549	1511.40869140625	0.17085939645767212	-109.68115997314453	-0.7873458862304688	2629.40966796875	0.08838362991809845	-113.27342987060547	-0.7301267981529236	-17.452713012695312	-0.366496205329895	27.268224716186523	0.28026342391967773	0.013717588037252426	2.6065430641174316	-0.018076037988066673	-0.6847819089889526	-18.162857055664062	28.657093048095703	-0.04389489069581032	-0.0034187594428658485	3.2010669708251953	2.8390114307403564	0.16717647016048431	0.13953377306461334	0.16547618806362152	0.2316935509443283
grp-07	T2	13	390.0	P3	29.004432678222656	0.21953509747982025	23.690744400024414	31.357858657836914	34.39425277709961	10.703508377075195	443.72119140625	588.54736328125	149.88511657714844	148.31475830078125	0.16802947223186493	1.4009368419647217	0.059685297310352325	0.11644750088453293	0.19216659665107727	0.13248130679130554	6.827487468719482	5.386061668395996	6.715476989746094	9.413091659545898	0.050805024802684784	2.1933233737945557	1.2569831609725952	0.7529826164245605	3.9818549156188965	1.1786123514175415	7.75572395324707	2.3859503269195557	27.265174865722656	0.5117671489715576	459.094482421875	0.3218038082122803	1221.2435302734375	0.1786985546350479	-105.01249694824219	-0.9089995622634888	1508.91552734375	0.16347035765647888	-111.17802429199219	-0.7774028182029724	2600.4208984375	0.08282169699668884	-114.35775756835938	-0.7276594042778015	-18.767187118530273	-0.33461543917655945	28.652605056762695	0.26007676124572754	0.015744870528578758	2.2855823040008545	-0.016229504719376564	-0.7272714972496033	-19.645023345947266	29.5853271484375	-0.04376884922385216	-0.002838325221091509	0.4001333713531494	3.07281231880188	0.14880435168743134	0.10705384612083435	0.16581395268440247	0.2433270812034607
grp-07	T2	13	390.0	P4	27.986164093017578	0.2470410019159317	22.806926727294922	27.573017120361328	34.65129852294922	11.844371795654297	458.8832092285156	775.658447265625	128.344970703125	254.34796142578125	0.151812344789505	0.568982720375061	0.07915395498275757	0.13145531713962555	0.20238074660301208	0.12322679162025452	1.7994368076324463	1.104203462600708	1.4612284898757935	0.9299250245094299	0.03956020995974541	2.1054224967956543	1.2853678464889526	0.6347900032997131	3.2411022186279297	1.481483817100525	2.2170474529266357	7.758975028991699	23.51665496826172	0.628827691078186	474.7337646484375	0.3255303204059601	1222.6676025390625	0.18016988039016724	-97.4068832397461	-0.957966685295105	1523.3170166015625	0.16185545921325684	-103.72731018066406	-0.8150262236595154	2613.47265625	0.08275376260280609	-107.2779312133789	-0.7568917274475098	-18.434234619140625	-0.2864677608013153	28.191226959228516	0.2378762811422348	0.005953134503215551	6.144223690032959	-0.016743114218115807	-0.6921716332435608	-16.1396427154541	26.205184936523438	-0.041517388075590134	-0.001848606625571847	3.00100040435791	2.939211845397949	0.174772709608078	0.13786503672599792	0.15691357851028442	0.21651355922222137
grp-07	T2	14	420.0	P1	23.588552474975586	0.20216187834739685	21.413740158081055	22.66151237487793	25.295166015625	3.8814258575439453	184.58157348632812	184.73228454589844	196.1327362060547	314.9872131347656	0.3961080014705658	0.9035294055938721	0.09029093384742737	0.2821578085422516	0.6541346907615662	0.5638437271118164	8.48867416381836	5.296142101287842	6.291173934936523	4.263857364654541	0.04928137734532356	1.7260663509368896	1.3393610715866089	0.8427867293357849	2.9874024391174316	1.383792519569397	5.906364917755127	2.0155222415924072	28.82697868347168	0.3838542401790619	480.9618835449219	0.3900640904903412	1202.340087890625	0.17371363937854767	-90.67842864990234	-1.0175217390060425	1502.2120361328125	0.18388094007968903	-99.12488555908203	-0.8460432887077332	2530.65869140625	0.1184161975979805	-102.71932983398438	-0.7862991094589233	-20.249961853027344	-0.3844492435455322	29.602344512939453	0.2870069444179535	0.0036076020915061235	10.503992080688477	-0.017447467893362045	-0.7152477502822876	-13.565670013427734	24.386873245239258	-0.04300479218363762	6.567886157426983e-05	2.9343113899230957	2.1383228302001953	0.25999999046325684	0.23519273102283478	0.1954098343849182	0.23603671789169312
grp-07	T2	14	420.0	P2	25.212759017944336	0.19597174227237701	21.906129837036133	23.03617286682129	30.49482536315918	8.588695526123047	156.3042449951172	171.96620178222656	62.176475524902344	62.093360900878906	0.11302181333303452	0.7615375518798828	0.04220452904701233	0.0894366130232811	0.17051813006401062	0.1283136010169983	1.7154219150543213	0.9981005787849426	1.2575206756591797	0.8720728754997253	0.030602797865867615	1.545890212059021	1.1288301944732666	0.7100555896759033	3.8153862953186035	0.79344642162323	8.582566261291504	1.2453349828720093	25.825305938720703	0.40513962507247925	453.60064697265625	0.36948010325431824	1163.544677734375	0.19917747378349304	-118.53872680664062	-0.7899900078773499	1515.1527099609375	0.16304385662078857	-123.39111328125	-0.6994708180427551	2529.302490234375	0.10666957497596741	-125.21826934814453	-0.6729386448860168	-17.35962677001953	-0.3718024492263794	25.27283477783203	0.2947510778903961	0.007512284442782402	4.5800299644470215	-0.016494952142238617	-0.7174952626228333	-19.186172485351562	29.881168365478516	-0.04885784164071083	-0.0019606014247983694	2.7675893306732178	2.171734094619751	0.18661539256572723	0.15204530954360962	0.2606348991394043	0.30548879504203796
grp-07	T2	14	420.0	P3	24.19288444519043	0.23125280439853668	21.51141929626465	22.933542251586914	27.739248275756836	6.2278289794921875	308.98040771484375	394.1772155761719	117.91819763183594	107.2811508178711	0.12720002233982086	0.8690099716186523	0.056219831109046936	0.09552369266748428	0.1744755208492279	0.11825568974018097	1.6287709474563599	1.0911580324172974	1.4948948621749878	1.6160868406295776	0.043049365282058716	2.033648729324341	1.3583085536956787	0.6544075012207031	1.7585856914520264	2.563450813293457	4.409801483154297	4.256569862365723	24.56107521057129	0.6605203747749329	461.3172912597656	0.40713730454444885	1170.17626953125	0.161963552236557	-116.25572967529297	-0.818159282207489	1541.064208984375	0.16524022817611694	-121.57476043701172	-0.716194212436676	2539.545166015625	0.10234512388706207	-123.3237075805664	-0.6898049116134644	-18.51054573059082	-0.3250791132450104	26.476816177368164	0.26904934644699097	0.010861086659133434	3.294651746749878	-0.013009686022996902	-0.8672216534614563	-19.803598403930664	29.767610549926758	-0.046716783195734024	-0.002145380713045597	1.8672890663146973	2.4382097721099854	0.16506849229335785	0.12970061600208282	0.2226027399301529	0.25210362672805786
grp-07	T2	14	420.0	P4	24.026025772094727	0.21001455187797546	21.555130004882812	22.816505432128906	26.135324478149414	4.580194473266602	267.9371032714844	328.8092041015625	120.13712310791016	129.718017578125	0.14735525846481323	0.6524269580841064	0.06687650084495544	0.11772039532661438	0.21556521952152252	0.14868871867656708	1.9553653001785278	1.1939029693603516	1.4685108661651611	0.99538254737854	0.04677189514040947	1.9019217491149902	1.2325984239578247	0.6781097054481506	2.2146716117858887	1.798011064529419	3.532323122024536	4.22783899307251	24.975364685058594	0.461147278547287	455.90240478515625	0.3574475646018982	1201.82275390625	0.17853273451328278	-104.42343139648438	-0.9160264730453491	1513.5123291015625	0.1675371527671814	-112.00633239746094	-0.7744873762130737	2548.583251953125	0.09909255802631378	-115.07366943359375	-0.7269468903541565	-18.80904769897461	-0.293645441532135	27.862060546875	0.23772665858268738	0.013571429066359997	2.431641101837158	-0.01573346182703972	-0.7078466415405273	-17.29383087158203	28.026813507080078	-0.04809074103832245	-0.0002989402855746448	2.7342448234558105	2.0380890369415283	0.22983606159687042	0.22051721811294556	0.2338709533214569	0.27386924624443054
grp-07	T2	15	450.0	P1	24.228919982910156	0.18705900013446808	22.105480194091797	23.719797134399414	26.155065536499023	4.049585342407227	242.28834533691406	317.3023986816406	98.9859619140625	128.34104919433594	0.599360466003418	0.8787493109703064	0.12022826075553894	0.4647306501865387	0.994945764541626	0.8747174739837646	11.631591796875	7.686496257781982	7.979470729827881	4.96768856048584	0.03651849552989006	1.8422858715057373	1.3760572671890259	0.8866081833839417	3.6226189136505127	1.1438184976577759	5.955931186676025	2.043954372406006	27.688203811645508	0.46309757232666016	459.6838684082031	0.3581266701221466	1214.8173828125	0.18205484747886658	-90.77053833007812	-1.0210341215133667	1463.119873046875	0.17217183113098145	-98.4177017211914	-0.8619214296340942	2511.05322265625	0.10812059789896011	-102.3183364868164	-0.7943851947784424	-18.851036071777344	-0.45378944277763367	29.265888214111328	0.3149738013744354	0.008739782497286797	4.517001152038574	-0.016097113490104675	-0.7348252534866333	-11.102116584777832	21.080047607421875	-0.04207379370927811	0.0010582698741927743	3.0343449115753174	2.372201919555664	0.2328169047832489	0.20069722831249237	0.18369229137897491	0.26911577582359314
grp-07	T2	15	450.0	P2	24.997568130493164	0.1690215766429901	22.414897918701172	24.258325576782227	26.759723663330078	4.344825744628906	116.71858215332031	114.11995697021484	48.20325469970703	48.82423782348633	0.14313900470733643	0.7996581792831421	0.048824913799762726	0.11073312163352966	0.2160903811454773	0.16726547479629517	2.3351283073425293	1.6366164684295654	1.3770098686218262	0.9603073000907898	0.0369010828435421	2.259977102279663	1.2529377937316895	0.7655779123306274	3.6785740852355957	0.8776511549949646	6.288049221038818	1.3980484008789062	23.162235260009766	0.4426971673965454	473.0313415527344	0.4173504710197449	1175.697021484375	0.2006763070821762	-110.00945281982422	-0.8564736843109131	1495.8631591796875	0.16775450110435486	-114.55159759521484	-0.7671881914138794	2508.404296875	0.11464628577232361	-116.28723907470703	-0.7383251786231995	-15.441169738769531	-0.4177236557006836	24.12043571472168	0.32340171933174133	0.007733951322734356	4.70227575302124	-0.014511794783174992	-0.7608309984207153	-17.459272384643555	27.702014923095703	-0.05121307820081711	0.000696046045050025	2.7342448234558105	2.4716100692749023	0.17945945262908936	0.1448567807674408	0.20999999344348907	0.26827120780944824
grp-07	T2	15	450.0	P3	24.42928695678711	0.21902921795845032	22.177093505859375	23.74500274658203	26.8173828125	4.640289306640625	288.08135986328125	320.36053466796875	125.97696685791016	120.2378158569336	0.24331152439117432	2.0921590328216553	0.06291192024946213	0.13273340463638306	0.2563205361366272	0.19340860843658447	21.298534393310547	21.612150192260742	15.847270011901855	16.54704475402832	0.043941691517829895	2.087125539779663	1.3058321475982666	0.6769897937774658	2.4739298820495605	1.619625449180603	6.154268264770508	3.4511399269104004	23.18643569946289	0.7158947587013245	508.16607666015625	0.43475279211997986	1178.3189697265625	0.1867540329694748	-106.7333984375	-0.8988319635391235	1542.2586669921875	0.16055332124233246	-111.73138427734375	-0.8008942008018494	2560.448974609375	0.10990871489048004	-113.95088958740234	-0.7644871473312378	-16.17974090576172	-0.36487865447998047	25.049436569213867	0.28986862301826477	0.013984366320073605	2.6957852840423584	-0.009380146861076355	-1.1628187894821167	-16.496557235717773	26.50284194946289	-0.04881776124238968	0.0015615698648616672	0.2000666856765747	2.3387906551361084	0.19457143545150757	0.16539722681045532	0.212714284658432	0.26716989278793335
grp-07	T2	15	450.0	P4	24.16986846923828	0.18102990090847015	22.121185302734375	23.821563720703125	26.427833557128906	4.306648254394531	232.67898559570312	368.22149658203125	204.89993286132812	386.91717529296875	0.21323558688163757	0.9147154092788696	0.07825793325901031	0.15742312371730804	0.3052636682987213	0.227005735039711	3.7607312202453613	4.578483581542969	2.226585865020752	3.138974905014038	0.03724200278520584	1.9685317277908325	1.299440622329712	0.7266665101051331	2.7679660320281982	1.424007534980774	3.8049521446228027	3.585034132003784	24.80419158935547	0.4053367078304291	470.84075927734375	0.3911384046077728	1217.16552734375	0.17404012382030487	-97.87470245361328	-0.971942663192749	1485.0035400390625	0.17044146358966827	-104.67996978759766	-0.8389782905578613	2532.6201171875	0.109982430934906	-108.9437255859375	-0.7675540447235107	-16.817903518676758	-0.36723461747169495	28.245332717895508	0.247468963265419	0.016734642907977104	2.226292371749878	-0.013105048798024654	-0.866073727607727	-14.342061996459961	24.89409637451172	-0.04379677399992943	0.0016969366697594523	1.6672223806381226	2.372201919555664	0.2115492969751358	0.19037137925624847	0.202727273106575	0.2649902403354645
grp-07	T2	16	480.0	P1	23.540836334228516	0.18664991855621338	21.546409606933594	22.927146911621094	25.62578582763672	4.079376220703125	359.7436828613281	660.6737670898438	106.98252868652344	192.43545532226562	0.519696831703186	0.8011194467544556	0.12562769651412964	0.4347851276397705	0.8435139656066895	0.7178862690925598	9.956803321838379	5.291300296783447	7.143896579742432	3.9609198570251465	0.03831522911787033	2.084322690963745	1.4228850603103638	0.8357702493667603	3.3199150562286377	1.2549707889556885	7.368142127990723	1.9332116842269897	29.163818359375	0.4381003677845001	465.1244812011719	0.3589876592159271	1251.378662109375	0.17909681797027588	-78.94373321533203	-1.1243982315063477	1450.6275634765625	0.1755528301000595	-87.76397705078125	-0.9248772263526917	2494.20849609375	0.11143147200345993	-92.2762680053711	-0.8402921557426453	-19.853904724121094	-0.45168036222457886	30.091625213623047	0.3064362704753876	0.0025207209400832653	15.33668327331543	-0.016147028654813766	-0.7798138856887817	-12.158588409423828	22.76055908203125	-0.04436705633997917	0.0015068412758409977	3.7679226398468018	2.605210542678833	0.23589742183685303	0.2003166377544403	0.13159999251365662	0.1539873629808426
grp-07	T2	16	480.0	P2	24.04092788696289	0.14473874866962433	21.902637481689453	23.17017936706543	25.83293914794922	3.9303016662597656	193.05455017089844	239.22474670410156	131.93576049804688	333.5802001953125	0.11621100455522537	0.6357460021972656	0.049164265394210815	0.1018938422203064	0.17258277535438538	0.12341850996017456	1.7652915716171265	0.9338088035583496	1.1654884815216064	0.6073952317237854	0.024314450100064278	2.203359842300415	1.2441242933273315	0.70991450548172	3.788331985473633	0.7905125617980957	8.509093284606934	1.2613812685012817	25.753074645996094	0.37614068388938904	479.841796875	0.4194279909133911	1241.9117431640625	0.20296822488307953	-107.91409301757812	-0.8660739660263062	1485.636962890625	0.17203688621520996	-112.89315032958984	-0.775043249130249	2510.5078125	0.11988069862127304	-115.41346740722656	-0.7357117533683777	-16.488609313964844	-0.4052408039569855	25.248632431030273	0.31834977865219116	-0.0017332193674519658	-20.04323959350586	-0.0131234647706151	-0.8843364715576172	-18.93402862548828	29.22471046447754	-0.0518449991941452	0.00045405514538288116	3.801267147064209	2.7388110160827637	0.16353657841682434	0.11761213093996048	0.1814814656972885	0.19920895993709564
grp-07	T2	16	480.0	P3	23.630334854125977	0.1828606277704239	21.836835861206055	23.15198516845703	25.799766540527344	3.962930679321289	394.90350341796875	497.07147216796875	115.67274475097656	209.39015197753906	0.14776457846164703	1.1304428577423096	0.06153164058923721	0.11706391721963882	0.1996030956506729	0.1380714476108551	4.97084903717041	12.556440353393555	2.475844144821167	5.139181137084961	0.0343504399061203	2.185964584350586	1.2755190134048462	0.693708062171936	2.2630858421325684	1.637160062789917	3.67130970954895	4.125968933105469	23.425127029418945	0.6058792471885681	471.4539489746094	0.42146241664886475	1216.1531982421875	0.19020363688468933	-102.08206939697266	-0.9398179054260254	1487.2142333984375	0.16602711379528046	-108.39514923095703	-0.8177164196968079	2478.61474609375	0.11177653819322586	-110.09459686279297	-0.789895236492157	-16.776708602905273	-0.4130169749259949	24.258705139160156	0.35831212997436523	0.010802569799125195	3.3232953548431396	-0.008780252188444138	-1.2842251062393188	-18.521068572998047	27.87720489501953	-0.04660683497786522	0.0011817434569820762	0.5668556094169617	2.8056113719940186	0.16535714268684387	0.13013221323490143	0.1696428507566452	0.1846647411584854
grp-07	T2	16	480.0	P4	23.391393661499023	0.14901550114154816	21.68646812438965	23.001907348632812	25.651275634765625	3.9648075103759766	224.3955841064453	339.169921875	69.07972717285156	117.79877471923828	0.16850489377975464	0.5947651267051697	0.07637593895196915	0.14803026616573334	0.2464817762374878	0.17010584473609924	2.2981247901916504	1.1700211763381958	1.575195550918579	0.7865236401557922	0.042455706745386124	2.7895402908325195	1.331666350364685	0.6789660453796387	2.513608932495117	1.4777144193649292	3.04966402053833	3.6628291606903076	26.885732650756836	0.29497477412223816	452.4794006347656	0.3601125478744507	1223.177978515625	0.1549261063337326	-89.01695251464844	-1.0645601749420166	1442.36767578125	0.1537974625825882	-97.86973571777344	-0.8858272433280945	2493.847412109375	0.0965440571308136	-102.98619079589844	-0.7973796725273132	-17.941970825195312	-0.35372331738471985	29.470355987548828	0.21990661323070526	0.01324833557009697	2.810631275177002	-0.011268298141658306	-0.9925893545150757	-16.550006866455078	27.225698471069336	-0.04546539857983589	0.0026224779430776834	3.5345115661621094	2.643908977508545	0.20240506529808044	0.18121400475502014	0.16279999911785126	0.1741536408662796
grp-07	T2	17	510.0	P1	29.107437133789062	0.1901148110628128	29.0034236907959	30.045629501342773	31.180360794067383	2.1769371032714844	396.0715637207031	519.5674438476562	139.1963653564453	286.5611572265625	0.14837752282619476	0.6074515581130981	0.0758328065276146	0.12885893881320953	0.21694022417068481	0.14110741019248962	1.8495534658432007	1.1871230602264404	1.3842955827713013	0.7783612608909607	0.03790469840168953	2.367729902267456	1.158486247062683	0.613105833530426	3.307528018951416	1.207421898841858	4.4159321784973145	2.8430685997009277	19.584707260131836	0.6054025888442993	459.2314758300781	0.3409162163734436	1057.8292236328125	0.19680830836296082	-110.62808990478516	-0.8688148856163025	1514.8804931640625	0.1628859043121338	-114.00343322753906	-0.7804681062698364	2552.567626953125	0.10404045134782791	-115.01966094970703	-0.7635390162467957	-14.726177215576172	-0.4173716604709625	21.661163330078125	0.34571582078933716	0.010768351145088673	2.957723379135132	-0.018454551696777344	-0.6847773194313049	-16.426349639892578	25.40831184387207	-0.047368939965963364	-0.004429916385561228	3.13437819480896	2.941176414489746	0.14715908467769623	0.13026152551174164	0.17523255944252014	0.1831616908311844
grp-07	T2	17	510.0	P2	30.063961029052734	0.17111323773860931	29.084535598754883	30.00725555419922	31.5068359375	2.422300338745117	316.48712158203125	387.12060546875	186.58717346191406	249.49037170410156	0.12662623822689056	0.6986072659492493	0.050861749798059464	0.10417309403419495	0.19250258803367615	0.14164084196090698	2.026240825653076	1.2691822052001953	1.394478440284729	0.7650573253631592	0.03039722703397274	2.280177354812622	1.0667836666107178	0.6159874200820923	4.356470108032227	0.9248097538948059	3.4329047203063965	2.988218307495117	18.41033172607422	0.6246513724327087	432.4461669921875	0.26602643728256226	1032.293212890625	0.20883014798164368	-120.39759063720703	-0.7680381536483765	1455.6630859375	0.15270352363586426	-121.64781188964844	-0.7210010886192322	2531.399169921875	0.08407817035913467	-122.96704864501953	-0.6975702047348022	-13.23237419128418	-0.5381468534469604	21.39248275756836	0.3926956057548523	0.013306921347975731	2.2854793071746826	-0.017135396599769592	-0.785860002040863	-17.04941749572754	26.884519577026367	-0.03517361357808113	-0.0049141766503453255	3.501167058944702	3.2743067741394043	0.11857142299413681	0.1136050894856453	0.1774725317955017	0.2083614319562912
