group_id	task	participant	audio_energy_mean	audio_pitch_mean	audio_pitch_sd	audio_hnr_mean	n_windows
grp-12	T2	P2	0.12220758557319637	28.68686569213867	0.20668177574872967	5.600676670074463	25
grp-12	T2	P3	0.1758366200327873	25.910546493530273	0.21786154747009273	3.7435010623931886	25
grp-12	T2	P4	0.2975789514183998	26.157362060546873	0.23492011070251462	3.2312042623758317	25
grp-13	T1	P1	0.15234482102096078	26.14150794347127	0.20476085195938742	3.2782779236634574	12
grp-13	T1	P2	0.14720309711992738	27.58875020345052	0.15944046775499976	5.9177485704422	12
grp-13	T1	P3	0.19067186427613095	26.88915729522705	0.2024142214407523	4.675401270389557	12
grp-13	T1	P4	0.15543559752404687	25.92885939280192	0.21247501671314237	3.6795573035875955	12
grp-13	T2	P1	0.20555260051041838	28.641890811920167	0.18733819052577014	4.95521450638771	20
grp-13	T2	P2	0.16387650333344933	29.369853019714355	0.16940945163369175	6.013710689544678	20
grp-13	T2	P3	0.28862067684531206	28.916345596313477	0.19192024171352381	5.415491604804993	20
grp-13	T2	P4	0.1524174757301807	28.18190288543701	0.20701838731765743	4.599443936347962	20
grp-14	T1	P1	0.13270410522818563	26.374707460403442	0.2610200550407171	3.0145790334790945	8
grp-14	T1	P2	0.1898147659376263	27.893356561660767	0.23535639792680738	5.047743618488312	8
grp-14	T1	P3	0.16901957895606753	26.471320629119873	0.256866704672575	3.7695149332284927	8
grp-14	T1	P4	0.1868447149172425	26.05510926246643	0.28173358365893364	3.10862023755908	8
grp-14	T2	P1	0.13920431363989003	25.11114198511297	0.2732747762863503	2.0818143358284775	22
grp-14	T2	P2	0.1755216082727367	26.714662075042725	0.2414877888831225	4.75935720178214	22
grp-14	T2	P3	0.189337984574112	25.69596715406938	0.27662681652740995	2.5705167786641554	22
grp-14	T2	P4	0.18900359997695138	25.197821617126465	0.29102615487169137	2.4424184074794706	22
grp-14	T3	P1	0.19912728108465672	26.421979427337646	0.29479322209954256	2.682932525873184	4
grp-14	T3	P2	0.17727515846490857	29.180415630340576	0.2915818132460117	5.034797489643097	4
grp-14	T3	P3	0.23897993750870222	27.29382038116455	0.28498863801360125	3.297817438840866	4
grp-14	T3	P4	0.19060716219246382	27.00499963760376	0.31756293028593063	3.0885664224624634	4
grp-15	T1	P1	0.4081879465116394	24.89244990878635	0.2387278411123487	2.054429676797655	9
grp-15	T1	P2	0.1621670702265368	26.174938201904297	0.21827028857337102	3.742224242952135	9
grp-15	T1	P3	0.4121616880098979	24.871546003553604	0.22743398116694552	3.3589649200439453	9
grp-15	T1	P4	0.2553552157349056	25.341126759847004	0.25302120877636797	2.6875387695100574	9
grp-15	T2	P1	0.27401305288076394	26.209642124176025	0.25042990222573275	2.474994390271604	20
grp-15	T2	P2	0.14388959463685747	27.644845294952393	0.21921060979366297	4.493729364871979	20
grp-15	T2	P3	0.2506288217380642	26.387502670288086	0.23976073563098907	3.5831048399209977	20
grp-15	T2	P4	0.3104847816750407	26.27945146560669	0.24673867821693415	3.2201353907585144	20
grp-15	T3	P1	0.2603873262802759	25.610497792561848	0.3009627163410186	1.528035561243693	3
grp-15	T3	P2	0.1463377512991428	29.842594782511394	0.2441644469896952	5.411962906519572	3
grp-15	T3	P3	0.12719139953454334	26.916114807128906	0.2517147213220596	3.6877379417419434	3
grp-15	T3	P4	0.16661323358615235	25.859699249267578	0.29332984487215674	1.9464809497197468	3
grp-16	T1	P1	0.21152042183611122	28.82661141289605	0.18054969608783716	5.1023107634650335	9
grp-16	T1	P2	0.09894771791166725	30.36201964484321	0.15187966906362105	6.968106455273098	9
grp-16	T1	P3	0.2355076198776563	29.31536081102159	0.1715712149937947	5.9680569834179344	9
grp-16	T1	P4	0.29030743903583944	29.062797758314346	0.18978954851627344	5.7412288718753395	9
grp-16	T2	P1	0.15245401034397735	26.921457631247385	0.18328108585306574	3.552151458603995	14
grp-16	T2	P2	0.12252867341573746	26.784166063581193	0.13991793298295566	6.407857435090201	14
grp-16	T2	P3	0.15572094438331466	27.267535414014542	0.18704363091715742	4.454827357615743	14
grp-16	T2	P4	0.2531828531729323	27.13901240485055	0.18900318284119874	4.141468605824879	14
grp-16	T3	P1	0.31601144847544754	30.74776372042569	0.22328111393885175	4.360582156614824	11
grp-16	T3	P2	0.2252383062785322	32.546321001919836	0.19080069119280035	5.833458466963335	11
grp-16	T3	P3	0.3477623489770022	31.77930987964977	0.20882845331322059	5.3221989111466845	11
grp-16	T3	P4	0.6295450946146791	31.116673382845793	0.2313801619139584	4.575997786088423	11
