group_id	task_id	window_index	da_n_utterances	da_n_speakers	da_statement	da_proposal	da_agreement	da_disagreement	da_compromise	da_question	da_answer	da_backchannel	da_hedge	da_decision	da_offtask	da_dominant
grp-08	T2	31	8	2	0.12400652235373855	0.03810841229278594	0.047061788849532604	0.06854864466004074	0.03290291107259691	0.023759352508932352	0.013735025306232274	0.07112485822290182	0.47908890619874	0.05019493744475767	0.05146862822584808	hedge
grp-08	T2	32	3	2	0.29578445851802826	0.03554126930733522	0.03551195561885834	0.06535200402140617	0.026519502823551495	0.022145759935180347	0.0040395378600806	0.059180695563554764	0.38062234222888947	0.043873743464549385	0.0314287394285202	hedge
grp-08	T2	33	1	1	0.05883921682834625	0.018156474456191063	0.02878817543387413	0.04515766724944115	0.019555293023586273	0.010528706014156342	0.004270631819963455	0.06812150776386261	0.6873312592506409	0.03202157840132713	0.027229493483901024	hedge
grp-08	T3	2	9	4	0.0944421576956908	0.04378356168874436	0.03876783440096511	0.040485304262903005	0.028618415610657796	0.05524160837133726	0.02401877748262551	0.0443151852943831	0.5302973687648773	0.06748971446520752	0.03254006497768892	hedge
grp-08	T3	3	5	3	0.07320355996489525	0.040117020905017856	0.03929214477539063	0.059104370325803755	0.03444656580686569	0.01758180931210518	0.012632490787655114	0.07047890722751618	0.5598719596862793	0.048995263129472735	0.04427591487765312	hedge
grp-08	T3	5	1	1	0.05295944586396217	0.03162353113293648	0.01994471065700054	0.05203665420413017	0.01656707189977169	0.01689382828772068	0.004052014090120792	0.050386425107717514	0.6821097135543823	0.03376184031367302	0.03966479375958443	hedge
grp-08	T3	11	3	1	0.11666292945543925	0.028937400008241337	0.04055086399118105	0.04924962545434634	0.03642168641090393	0.025543638815482456	0.010946201781431833	0.06453312436739604	0.5341404577096304	0.05180369317531586	0.041210380072395005	hedge
grp-08	T3	12	1	1	0.08004546165466309	0.04623635858297348	0.03174674138426781	0.08075208216905594	0.03386029601097107	0.03168479725718498	0.0055600241757929325	0.06707671284675598	0.5039305686950684	0.05023813247680664	0.06886885315179825	hedge
grp-08	T3	13	5	4	0.08089850172400474	0.16499337665736674	0.037587845697999	0.03047422133386135	0.03127997741103172	0.035728182084858416	0.006743722967803479	0.04939591512084007	0.47802785634994505	0.053176349774003026	0.031694038584828374	hedge
grp-08	T3	14	5	4	0.06826674453914165	0.04212148413062096	0.04091523140668869	0.058487946446985004	0.029593593254685403	0.06506693363189697	0.017565073259174824	0.07287739478051662	0.4473132312297821	0.11419865712523461	0.043593709077686074	hedge
grp-08	T3	15	1	1	0.07322932779788971	0.11100901663303375	0.03989192843437195	0.016467822715640068	0.295339971780777	0.015775207430124283	0.010105977766215801	0.05182604119181633	0.28625330328941345	0.07409252226352692	0.02600892260670662	compromise
grp-08	T3	16	2	1	0.02571075689047575	0.06564498879015446	0.06161168031394482	0.01077666156925261	0.10392355173826218	0.018077845685184002	0.0051634988049045205	0.014440069440752268	0.6268001794815063	0.0592694440856576	0.0085813591722399	hedge
grp-08	T3	17	2	2	0.03566136350855231	0.016371916979551315	0.045159149914979935	0.027514919638633728	0.281006408855319	0.00540330889634788	0.0026239032740704715	0.07785776257514954	0.4642869681119919	0.024119861656799912	0.01999447215348482	compromise
grp-08	T3	18	5	3	0.12152287587523461	0.04965352155268192	0.10264076367020607	0.053530205972492695	0.03414327073842287	0.029078449122607708	0.004686582833528519	0.04467865563929081	0.46299232840538024	0.05121128559112549	0.04586209610570222	hedge
grp-08	T3	19	10	3	0.06117021292448044	0.06952581759542227	0.04015049953013659	0.06002043318003416	0.051820067781955005	0.01701189479790628	0.0036293953307904303	0.04525642860680819	0.5855893701314926	0.041301597468554975	0.024524290673434736	hedge
grp-08	T3	20	5	3	0.12893514856696128	0.10702747404575348	0.03587826080620289	0.04792664982378483	0.04411820843815804	0.02164845885708928	0.0060323240701109174	0.043619785970076916	0.4766214579343796	0.046087562665343286	0.042104671336710454	hedge
grp-08	T3	21	17	4	0.08784573021180489	0.03849942064570153	0.03827495341572691	0.048972567105117965	0.0328942560864722	0.020962202017579007	0.006554014624699074	0.05264438984586912	0.569303407388575	0.06564186842126005	0.03840720817884978	hedge
grp-08	T3	22	11	4	0.0608740895986557	0.033869973976503716	0.033152653497051106	0.06864108162170107	0.05144306284968148	0.021573699164119633	0.009025651136074554	0.04660295838998123	0.60558220744133	0.037612499626861376	0.031622137620367786	hedge
grp-08	T3	23	5	2	0.07238825559616088	0.021223078854382037	0.04362613186240196	0.05535901300609112	0.05522791109979153	0.01414754632860422	0.008703362615779042	0.07904200181365013	0.5661751508712769	0.044407499581575395	0.03970005735754967	hedge
grp-08	T3	24	12	4	0.1848075638214747	0.054536642118667565	0.04151608608663082	0.04164629499427974	0.05551063998912772	0.01841140943967427	0.005264042721440394	0.05588372113804022	0.45578722438464564	0.04780070988150934	0.038835691792579986	hedge
grp-08	T3	25	5	3	0.31152275055646894	0.03167457580566406	0.038839053362607956	0.04021749310195446	0.08677863143384457	0.020317767281085253	0.004588325787335634	0.11417265757918357	0.28090775609016416	0.04449516013264656	0.02648581638932228	statement
grp-08	T3	26	4	3	0.08424834813922644	0.046927873976528645	0.06858670059591532	0.05843914020806551	0.03773831110447645	0.03566878288984299	0.007868478947784752	0.06791100138798356	0.48582077771425247	0.06305354321375489	0.04373705724719912	hedge
grp-08	T3	27	8	4	0.09034097287803888	0.1395654382649809	0.04303588671609759	0.08133321173954755	0.03592229075729847	0.01964104303624481	0.006410656991647556	0.05037270556204021	0.423974996432662	0.07285238523036242	0.03655042336322367	hedge
grp-08	T3	28	5	3	0.10151521116495132	0.042763324547559024	0.05401080921292305	0.05003790184855461	0.027593783847987653	0.02349268542602658	0.011263901181519032	0.09171914979815483	0.50835190564394	0.0616123765707016	0.02763895206153393	hedge
grp-08	T3	31	2	2	0.1208801120519638	0.062438176944851875	0.06024758704006672	0.07381923869252205	0.049004049971699715	0.030286486260592937	0.011335248593240976	0.09615779295563698	0.3587529808282852	0.06250538490712643	0.0745729599148035	hedge
grp-08	T4	3	3	2	0.12205119555195172	0.05286882072687149	0.07714253974457581	0.09585629527767499	0.03581270265082518	0.022554269681374233	0.008193499874323606	0.06507027273376782	0.41467005014419556	0.06188204884529114	0.043898300578196846	hedge
grp-08	T4	5	7	3	0.1227149675999369	0.04019439300256116	0.044241184634821754	0.06561853257673127	0.03659988673669951	0.025399746240249703	0.008256023051217198	0.05074615350791386	0.5077118277549744	0.05697974828737123	0.041537554402436526	hedge
grp-08	T4	6	23	4	0.1438923646574435	0.0351384064162393	0.04735894914230575	0.05587345466989538	0.039304352001003594	0.019412751754988796	0.016806988733942093	0.05364532064160575	0.49879566839207773	0.052814402415052704	0.036957335233202444	hedge
grp-08	T4	7	17	4	0.13637671258081407	0.035475445294971854	0.04031487203696195	0.06749226678820218	0.034421948168207615	0.02518688712049933	0.02247538707931252	0.0772708761779701	0.46517909099073973	0.05175984519369462	0.04404665699557347	hedge
grp-08	T4	8	11	4	0.07267896306108344	0.03107399781319228	0.034671933644197205	0.05785085311667486	0.03592067753726786	0.04918897219679572	0.023003481137989598	0.05437421062114564	0.5513512871482156	0.05531600778075782	0.03456961384720423	hedge
grp-08	T4	9	2	2	0.050478704273700714	0.009424664545804262	0.03503793152049184	0.0432357182726264	0.05086655542254448	0.010846681776456535	0.008662948850542307	0.04685023473575711	0.6737654656171799	0.03621681686490774	0.03461430291645229	hedge
grp-08	T4	10	4	3	0.20131032913923264	0.03204618440940976	0.11450942046940327	0.04459885018877685	0.03426450281403959	0.04952572286128998	0.0038176117232069373	0.077644327073358	0.3174482472240925	0.09094582684338093	0.033888961479533464	hedge
grp-08	T4	11	6	4	0.1704077161848545	0.02451169832299153	0.039835301538308464	0.057887560687959194	0.028747662746657927	0.0199621159893771	0.005197395376550655	0.04347749085476001	0.5301463597764572	0.05047950800508261	0.029347181009749573	hedge
grp-08	T4	12	9	3	0.17746566153234905	0.05074132445992695	0.06299655760327975	0.08652475103735924	0.05920940844549073	0.03989168209955096	0.008155878710870942	0.0875730315844218	0.29267647862434387	0.06717848943339454	0.06758674585984813	hedge
grp-08	T4	13	2	2	0.04944567009806633	0.02366998977959156	0.027147585526108742	0.03865642286837101	0.034452080726623535	0.010842995252460241	0.005139214219525456	0.05233784765005112	0.7030650973320007	0.025572139769792557	0.02967093698680401	hedge
grp-08	T4	14	1	1	0.1007268950343132	0.08548580855131149	0.07398179173469543	0.04947538673877716	0.1054578348994255	0.014147277921438217	0.008648057468235493	0.12161853909492493	0.3117032051086426	0.1070140153169632	0.021741213276982307	hedge
grp-09	T2	3	1	1	0.039229635149240494	0.02704121731221676	0.021370481699705124	0.029124533757567406	0.012810841202735901	0.020471667870879173	0.005413867067545652	0.030581923201680183	0.08579006046056747	0.7021859288215637	0.025979895144701004	decision
grp-09	T2	5	3	2	0.10840416699647903	0.16677554355313381	0.036774302211900554	0.020516850675145786	0.10405548848211765	0.003820071268516282	0.002845269589064022	0.020043448234597843	0.4167509327332179	0.10944120570396383	0.010572641311834255	hedge
grp-09	T2	6	3	2	0.26386833439270657	0.08750351456304391	0.02211984060704708	0.027424931215743225	0.031067929541071255	0.012902700652678808	0.007203434438755115	0.036242926493287086	0.44465290506680805	0.04032118432223797	0.02669232649107774	hedge
grp-09	T2	7	4	2	0.2646862417459488	0.04273981158621609	0.08184783486649394	0.03712002979591489	0.051282656379044056	0.0240614574868232	0.006587129202671349	0.0743359886109829	0.31192129850387573	0.06895363284274936	0.036463940516114235	hedge
grp-09	T2	8	3	1	0.13673405659695467	0.16544183250516653	0.03549943848823508	0.01366517700565358	0.1565998966495196	0.007395614869892597	0.0036399923264980316	0.031545363987485565	0.38934866338968277	0.037052600954969726	0.023077411111444235	hedge
grp-09	T2	9	3	1	0.0799728335502247	0.1396067552268505	0.062249851102630295	0.05569407685349385	0.26370586703221005	0.03861688543111086	0.009062840680902204	0.07184215883413951	0.17662917698423067	0.05362397339195013	0.048995609705646835	hedge
grp-09	T2	10	2	1	0.05786617286503315	0.12870491668581963	0.030079876072704792	0.04390666354447603	0.12675045430660248	0.022047098726034164	0.014540826436132193	0.04545227810740471	0.436692476272583	0.05185992456972599	0.04209924954921007	hedge
grp-09	T2	11	4	2	0.07227791007608175	0.15477929823100567	0.04124234616756439	0.046752836322411895	0.16034134570509195	0.027040219167247415	0.010485026752576232	0.03137418034020811	0.37069757655262947	0.06742451013997197	0.01758474111557007	hedge
grp-09	T2	12	4	3	0.1825690963305533	0.09994056168943644	0.038500095484778285	0.033212113892659545	0.08952979883179069	0.020421329652890563	0.005809767520986497	0.04895161709282547	0.38100857101380825	0.06074883323162794	0.03930821339599788	hedge
grp-09	T2	13	3	1	0.06062954105436802	0.2496749497950077	0.02856709451104204	0.00792343324671189	0.07381151088823874	0.011946236249059439	0.007128745938340823	0.01979074999690056	0.44274130711952847	0.08750579785555601	0.01028064452111721	hedge
grp-09	T2	14	5	1	0.12746655456721784	0.1660584334284067	0.04198027513921261	0.06085621081292629	0.03331474205479026	0.01806179736740887	0.008554503950290383	0.07967484686523676	0.3491436421871185	0.043464832939207554	0.07142413319088518	hedge
grp-09	T2	15	3	2	0.07050671800971031	0.03515704441815615	0.05291600152850151	0.046340477342406906	0.0876723440984885	0.031190845494469006	0.010409995447844267	0.09388294443488121	0.3921886334816615	0.13826162492235503	0.04147337997953097	hedge
grp-09	T2	16	4	2	0.026619050069712102	0.2027914507780224	0.022670375183224678	0.025196129456162453	0.19694702432025224	0.10264796274714172	0.028956006004591472	0.012816330243367702	0.20632106810808182	0.16120383515954018	0.013830748706823215	proposal
grp-09	T2	17	5	3	0.19126889035105704	0.03215078916400671	0.03330918289721012	0.023494582111015915	0.03986417693085968	0.038663420267403124	0.05270009781233966	0.04535359386354685	0.29856509044766427	0.2214516680687666	0.023178495932370424	hedge
grp-09	T2	18	7	2	0.14478164352476597	0.043767348530569246	0.02834910766354629	0.03573876725775855	0.02368610884462084	0.014621131088850754	0.01652036261345659	0.031424059931721	0.4774767373289381	0.15681955617453372	0.02681518143175968	hedge
grp-09	T2	19	8	3	0.09948738012462854	0.04780265304725617	0.06162583944387734	0.06127087341155857	0.04782507475465536	0.029349162941798568	0.015199981222394854	0.09480094257742167	0.39722995832562447	0.06947339093312621	0.07593473559245467	hedge
grp-09	T3	0	3	2	0.09559104467431705	0.05189754503468672	0.051424733052651085	0.06423179060220718	0.04232853464782238	0.029238393530249596	0.00821994966827333	0.08424646159013112	0.45729948083559674	0.0551463228960832	0.06037575254837672	hedge
grp-09	T3	7	1	1	0.08539658039808273	0.03741646185517311	0.0535442978143692	0.08236604928970337	0.043787021189928055	0.03849126026034355	0.011256423778831959	0.19676752388477325	0.3474943935871124	0.05772581696510315	0.04575416073203087	hedge
grp-09	T3	8	5	2	0.06267707794904709	0.030218499712646008	0.04703576676547527	0.07688499689102173	0.03690946027636528	0.03094307575374842	0.006656775344163179	0.041631029546260835	0.5576078116893768	0.059408941119909284	0.050026572588831184	hedge
grp-09	T3	9	6	3	0.10672678239643574	0.031055791148295004	0.10066275050242741	0.0968918955574433	0.03844240951972703	0.016634218394756317	0.008597381335372726	0.06334594155972202	0.4517758662501971	0.0523520284332335	0.033514960280930005	hedge
grp-09	T3	10	7	2	0.06613707209804229	0.05032691705439772	0.041122059736933024	0.06348712462931871	0.05006856630955424	0.016682268053825413	0.00686698779463768	0.04924937058240175	0.5754715991871697	0.04511603234069688	0.0354720121914787	hedge
grp-09	T3	11	3	3	0.07777717057615519	0.13829424837604165	0.14237296426047882	0.023399625904858112	0.16621556722869477	0.018982655252330005	0.01935343607328832	0.03945913010587295	0.3321197380622228	0.02366589669448634	0.018359552836045623	agreement
grp-09	T3	12	3	1	0.03875173752506574	0.1458909995853901	0.02677789454658826	0.021577538611988228	0.11475073732435703	0.01501762744737789	0.001958281771900753	0.022837549603233736	0.5650230298439661	0.03364277584478259	0.013771797142301997	hedge
grp-09	T3	13	13	3	0.1173140648752451	0.03432319836261181	0.05383383554334824	0.05707509643756426	0.049377507601793	0.02239303822772434	0.007944143592165066	0.08559528064842407	0.4784592246780029	0.05309489813561623	0.0405897106258915	hedge
grp-09	T3	14	10	4	0.09343103598803282	0.048429852817207575	0.0729274682700634	0.03515777150169015	0.12304447833448648	0.038477641507051887	0.0249916817760095	0.041652627475559714	0.45343635231256485	0.0430788841098547	0.02537220357917249	hedge
grp-09	T3	15	4	2	0.0716010881587863	0.06741065182723105	0.04556920891627669	0.03216806659474969	0.08803721750155091	0.009177404281217605	0.017068411223590374	0.04526521358639002	0.4550234265625477	0.1459145217668265	0.022764773340895772	hedge
grp-09	T3	16	2	1	0.42385968565940857	0.0193042173050344	0.03514116443693638	0.0475058825686574	0.03286446072161198	0.01510772155597806	0.016648282995447516	0.05797999631613493	0.2178177796304226	0.03917602822184563	0.09459476545453072	statement
grp-09	T3	17	8	4	0.22747334244195372	0.12613248208072037	0.03823137970175594	0.07076367875561118	0.08515504538081586	0.012812812827178277	0.009540742888930254	0.05914989486336708	0.2892765924334526	0.037977583007887006	0.04348646232392639	hedge
grp-09	T3	18	8	3	0.15954473987221718	0.06947645405307412	0.06785731390118599	0.06132457801140845	0.06563074537552893	0.030181938083842397	0.009027301624882966	0.05483931605704129	0.3672554660588503	0.0633558458648622	0.05150633049197495	hedge
grp-09	T3	19	6	3	0.07921410631388426	0.11258213004718225	0.07696781260892749	0.04192571256620189	0.14344227934877077	0.017671346198767424	0.005561277037486434	0.05697022875150045	0.3917977747817834	0.0434936365733544	0.030373724177479744	hedge
grp-09	T3	20	2	1	0.04851130582392216	0.013250881340354681	0.041601432487368584	0.020702864741906524	0.011548854410648346	0.020603099837899208	0.005175109254196286	0.036528184078633785	0.728652834892273	0.054486981593072414	0.018938436172902584	hedge
grp-09	T3	21	6	2	0.10410370615621407	0.06084319964672128	0.0505191491295894	0.0647442148377498	0.165790941255788	0.027513645123690367	0.007588617891694109	0.058716232577959694	0.3491511916120847	0.058292067144066095	0.052737059692541756	hedge
grp-09	T3	22	6	2	0.2063190396875143	0.03294495877344161	0.03306288147966067	0.04218526339779297	0.025929967872798443	0.01551575306802988	0.00846949495219936	0.05387748312205076	0.5117054308454195	0.03709801115716497	0.032891724801932774	hedge
grp-09	T3	23	10	3	0.0943164024502039	0.1339644939173013	0.03869162816554308	0.034148941095918414	0.06358205890282989	0.011910100979730488	0.036422576778568326	0.034283678000792864	0.4892338991165161	0.034683752711862324	0.0287624376360327	hedge
grp-09	T3	24	2	2	0.21777773648500443	0.032084749545902014	0.03044628817588091	0.0522874416783452	0.026530963368713856	0.016927729127928615	0.0063300724141299725	0.049340443685650826	0.49426592886447906	0.03569565620273352	0.03831299301236868	hedge
grp-09	T4	2	1	1	0.025902537629008293	0.008908074349164963	0.014487500302493572	0.013959730975329876	0.017646754160523415	0.32335636019706726	0.01609896309673786	0.01606755331158638	0.5217928290367126	0.02760004810988903	0.014179565012454987	hedge
grp-09	T4	3	2	2	0.057429101318120956	0.024838922545313835	0.05070156790316105	0.05730676278471947	0.044324781745672226	0.012089700438082218	0.02471249271184206	0.048547226935625076	0.5772240608930588	0.05790507793426514	0.04492027871310711	hedge
grp-09	T4	6	4	2	0.09515529358759522	0.02426983113400638	0.04659518273547292	0.048145719803869724	0.045192321529611945	0.01757577818352729	0.005368176673073322	0.061276706866919994	0.5606922768056393	0.07337191747501493	0.022356810048222542	hedge
grp-09	T4	7	2	2	0.22075552865862846	0.05406404146924615	0.04700847715139389	0.07453597709536552	0.04802996525540948	0.010195625713095069	0.01047658349853009	0.05972200958058238	0.38290533423423767	0.031539810821413994	0.060766652692109346	hedge
grp-09	T4	8	8	3	0.10496865725144744	0.01736016117502004	0.03913323488086462	0.055112116038799286	0.043392488732934	0.014726836292538792	0.026268762216204777	0.04695250769145787	0.5853861197829247	0.041829087771475315	0.02487002033740282	hedge
grp-09	T4	9	12	3	0.1273314623783032	0.022350565899008263	0.03601097742406031	0.054234289874633156	0.029912471227968734	0.0462017486958454	0.0476174340195333	0.06689743231981993	0.4897785447537899	0.04736836797868212	0.03229671258789798	hedge
grp-09	T4	10	4	3	0.28377279825508595	0.025372861651703715	0.05085840553510934	0.04474763013422489	0.039914422668516636	0.0228386209346354	0.005058338341768831	0.0783484810963273	0.3552335128188133	0.048770719673484564	0.045084192883223295	hedge
grp-09	T4	11	10	4	0.09864219408482314	0.03642015850637108	0.120315096154809	0.12470480017364025	0.06419686819426715	0.018849207810126244	0.006806596624664962	0.04901317982003093	0.39550851210951804	0.054799620807170865	0.03074374166317284	hedge
grp-09	T4	12	6	3	0.09835987879584233	0.02582470009413858	0.05715640028938651	0.047728274328013263	0.048509872828920685	0.02042055510294934	0.008299593697302043	0.04660281849404176	0.5696800773342451	0.053627420837680496	0.023790390541156132	hedge
grp-09	T4	13	3	1	0.1464697706202666	0.03358572069555521	0.03029033603767554	0.059322050462166466	0.02822084880123536	0.022027865673104923	0.004087346062685053	0.05159559162954489	0.5453430513540903	0.039561775823434196	0.03949563018977642	hedge
grp-10	T1	7	6	2	0.06683459722747405	0.035859937158723675	0.030784106192489464	0.05471045554925998	0.0339153102443864	0.032004858211924635	0.0253549669481193	0.04340924477825562	0.5983806103467941	0.04061324428766966	0.038132666454960905	hedge
grp-10	T1	8	2	2	0.36394471302628517	0.052308352664113045	0.0887162834405899	0.06602643616497517	0.07178572565317154	0.020506696309894323	0.01255935535300523	0.06466440670192242	0.13154955953359604	0.09058532677590847	0.03735310211777687	hedge
grp-10	T1	9	3	1	0.09788195292154948	0.04885046587636074	0.03507236825923125	0.05671279256542524	0.04239888985951742	0.018591808155179024	0.011196292471140623	0.048552864541610084	0.5475665926933289	0.04909889275828997	0.04407710830370585	hedge
grp-10	T1	10	3	2	0.24190669258435568	0.03944169916212559	0.06980509931842487	0.056175123900175095	0.08464469388127327	0.048894219721357025	0.007007896434515715	0.06406306972106297	0.2824345876773198	0.06937849273284276	0.03624844178557396	statement
grp-10	T1	11	3	1	0.10785922904809316	0.05686413558820883	0.08475552995999654	0.0834600180387497	0.17174413055181503	0.07008557642499606	0.017998498554031055	0.07279789944489796	0.18539354701836905	0.0946675439675649	0.05437390754620234	hedge
grp-10	T1	12	3	2	0.05530592675010363	0.10903457210709651	0.05076747387647629	0.06551872193813324	0.06523719305793445	0.029119329527020454	0.008877538299808899	0.07723786930243175	0.4600890378157298	0.0610738197962443	0.01773853786289692	hedge
grp-10	T1	13	2	2	0.0485508581623435	0.3167822062969208	0.14863935485482216	0.032916543539613485	0.04572084732353687	0.025483770295977592	0.010396075900644064	0.027799958363175392	0.12628211081027985	0.20114189386367798	0.016286307480186224	proposal
grp-10	T1	14	3	1	0.2793850551048915	0.03024882326523463	0.044020832205812134	0.05200141171614329	0.025857509424289066	0.016947795016070206	0.0039164244662970304	0.045439787209033966	0.4122126152118047	0.04772792880733808	0.042241827895243965	hedge
grp-10	T1	15	4	2	0.11569119105115533	0.025664625223726034	0.061446262523531914	0.03884083265438676	0.06976621982175857	0.013505861046724021	0.006284926057560369	0.05149802900268696	0.5383139848709106	0.04786797845736146	0.031120155515964143	hedge
grp-10	T1	16	5	2	0.11124313473701478	0.02898130677640438	0.044341972656548025	0.036629085429012775	0.15619047186337412	0.029037315957248212	0.00848243017680943	0.06075903605669737	0.4390091061592102	0.04698153622448444	0.03834464009851217	hedge
grp-10	T1	17	5	3	0.17491968348622322	0.07385603301227092	0.08728372529149056	0.02581859715282917	0.04191288538277149	0.015607921965420246	0.012389152310788631	0.049992918595671655	0.3832944303750992	0.09435509666800498	0.04056952930986881	hedge
grp-10	T1	18	10	4	0.18716289615258574	0.020267712697386742	0.04080648869276047	0.039981738477945325	0.01938546234741807	0.03661571145057678	0.024484081310220063	0.05046566566452384	0.43257743716239927	0.12416677456349134	0.024086036253720522	hedge
grp-10	T1	19	3	2	0.0531160905957222	0.028840459883213043	0.03077346334854762	0.036791391049822174	0.03113142152627309	0.01399934229751428	0.03033112579335769	0.0552318866054217	0.6557050943374634	0.03322450568278631	0.030855247750878334	hedge
grp-10	T2	5	4	2	0.051229982636868954	0.19946590531617403	0.04553952545393258	0.045980030205100775	0.018972014164319262	0.07487831031903625	0.009587176144123077	0.04377835732884705	0.417475663125515	0.0655912789516151	0.027501724776811898	hedge
grp-10	T2	6	2	2	0.4041566401720047	0.036986054852604866	0.02345677651464939	0.024315123446285725	0.05377400200814009	0.012687578680925071	0.012129360809922218	0.07778846751898527	0.2745782881975174	0.04127842141315341	0.03884927975013852	hedge
grp-10	T2	7	4	2	0.08380512427538633	0.14305013790726662	0.040363358333706856	0.05955009954050183	0.029713190393522382	0.026015607407316566	0.09330641344422475	0.047934527741745114	0.3819361701607704	0.05345546919852495	0.04086988721974194	hedge
grp-10	T2	8	2	2	0.03257084358483553	0.05729689821600914	0.06678104028105736	0.01539723202586174	0.28360794484615326	0.009245150722563267	0.0027980562299489975	0.017407106701284647	0.48694518208503723	0.01718225982040167	0.010768267791718245	compromise
grp-10	T2	9	2	1	0.24947810173034668	0.03343225736171007	0.099144596606493	0.03742097248323262	0.15188033878803253	0.02551637578289956	0.007855240954086185	0.05808104947209358	0.2478857934474945	0.04643492866307497	0.04287032806314528	hedge
grp-10	T2	10	6	2	0.10191144794225693	0.062115286787350975	0.048142451172073684	0.06596872707207997	0.15336749516427517	0.027582768506060045	0.007436793142308791	0.06933210883289576	0.35936175535122555	0.05842588174467286	0.046355280404289566	hedge
grp-10	T2	11	6	1	0.15969079236189523	0.030448290674636763	0.026457969875385363	0.0498213746274511	0.05705008003860712	0.018822793383151293	0.018411182798445225	0.04790201627959808	0.512804688885808	0.040303281818826996	0.03828753903508186	hedge
grp-10	T2	12	6	3	0.14382525347173214	0.02394427064185341	0.027943934158732493	0.04388648628567656	0.02579412717993061	0.013413953439642986	0.0052267446105058	0.052471167563150324	0.5711461106936137	0.0601016979975005	0.0322462758825471	hedge
grp-10	T2	13	4	2	0.0855733803473413	0.06193346017971635	0.04149492830038071	0.06608156324364245	0.04516022652387619	0.029006208758801222	0.013156237779185176	0.086926294490695	0.456334725022316	0.06493698270060122	0.04939600545912981	hedge
grp-10	T2	14	3	2	0.10513802183171113	0.20665458589792252	0.07131156953983009	0.02648642030544579	0.2739395772417386	0.022881161887198687	0.006625887239351869	0.048973367006207504	0.13535031924645105	0.05241623908902208	0.05022282669475923	compromise
grp-10	T2	15	4	1	0.18616406340152025	0.01890764944255352	0.03222253965213895	0.03890413837507367	0.07146179676055908	0.02341713197529316	0.021105704247020185	0.0725202951580286	0.4747716784477234	0.027547030709683895	0.03297796496190131	hedge
grp-10	T2	16	2	1	0.08041660767048597	0.04178328067064285	0.03096720390021801	0.04215943533927202	0.3769491836428642	0.03486104030162096	0.008615409024059772	0.060078103095293045	0.26585230231285095	0.025619828142225742	0.03269759938120842	compromise
grp-10	T2	17	5	2	0.06506344601511956	0.07864834256470203	0.03867175243794918	0.03819913165643811	0.04227286651730537	0.02138828793540597	0.0057568606222048405	0.04312850646674633	0.5823427081108093	0.039981900900602343	0.04454617095179856	hedge
grp-10	T2	18	2	2	0.16880817711353302	0.04516707267612219	0.05182330124080181	0.0743027962744236	0.058712094090878963	0.025860152207314968	0.006592773599550128	0.05510778911411762	0.40190765261650085	0.06098945625126362	0.050728751346468925	hedge
grp-10	T2	19	2	2	0.02009828551672399	0.489512175321579	0.010941695421934128	0.006348740032990463	0.11896864045411348	0.019410102861002088	0.019537898944690824	0.0061740956152789295	0.2838342394679785	0.020211558556184173	0.004962556500686333	hedge
grp-10	T2	20	2	2	0.09545591101050377	0.09783683624118567	0.025731938891112804	0.0433163782581687	0.29191994573920965	0.013285280205309391	0.002848984324373305	0.041093798354268074	0.3443937599658966	0.026188151445239782	0.0179289891384542	compromise
grp-10	T2	21	5	2	0.09970137253403663	0.15055199675261974	0.027846976928412915	0.06596698928624392	0.06286767299752682	0.014786332938820123	0.011263892333954573	0.04243304915726185	0.4137982875108719	0.08273388780653476	0.02804953623563051	hedge
grp-10	T2	22	3	1	0.23280668755372366	0.036488525569438934	0.05889254001279672	0.05340459539244572	0.23137624996403852	0.022180228494107723	0.006830905408908923	0.1020524703587095	0.14457540959119797	0.07095399623115857	0.04043837947150072	backchannel
grp-10	T2	23	3	2	0.1461352532108625	0.15595064808924994	0.03391786695768436	0.04246945553071176	0.08011367296179135	0.020999820592502754	0.003854024650839468	0.0417073261924088	0.3958556056022644	0.0380873242393136	0.04090893245302141	hedge
grp-10	T2	24	4	2	0.04534842516295612	0.06523314747028053	0.02420744369737804	0.04741591215133667	0.019849478034302592	0.04032818088307977	0.004678630852140486	0.03123252233490348	0.5486486926674843	0.14154309639707208	0.031514453527051955	hedge
grp-10	T2	25	2	2	0.03496398404240608	0.37043763138353825	0.012561759911477566	0.006980202393606305	0.07440630975179374	0.06715842359699309	0.09662340075010434	0.012974563520401716	0.19229702651500702	0.12412266619503498	0.007473944453522563	hedge
grp-10	T2	26	3	2	0.12105928858121236	0.04119728443523248	0.06006869673728943	0.06420602525273959	0.031296380485097565	0.02166150603443384	0.007900593026230732	0.07724569737911224	0.47231024503707886	0.0656522127489249	0.03740206671257814	hedge
grp-10	T2	27	9	4	0.11485119370950593	0.030953328383879528	0.02664533940454324	0.06031248687456051	0.02152006866203414	0.0395927706008984	0.025799121423107054	0.04825596407883697	0.5278115570545197	0.06657829637535745	0.03767988458275795	hedge
grp-10	T2	28	9	4	0.09863316267728806	0.06518402819832166	0.07215358565251033	0.052699192634059325	0.0848458202348815	0.024577846595396597	0.0066838432879497605	0.05003856484674745	0.42104780673980713	0.08401717876808511	0.04011901359384259	hedge
